銘柄コード,銘柄名称,株価,前日終値,予想株価 (PERxEPS),始値,高値,安値,出来高,時価総額 (百万円),発行済株式数,配当利回り (会社予想),1 株配当 (会社予想),PER (会社予想),PBR (実績),EPS (会社予想),BPS (実績),最低購入代金,単元株数,年初来高値,年初来安値
7832,(株)バンダイナムコホールディングス,2743,2680,2743.4904,2710,2764,2687,1830300,608946,222000000,0.87,24.0,20.09,1.96,136.56,1399.48,274300,100,3025,2085
7860,エイベックス・グループ・ホールディングス(株),1527,1500,1527.3169,1525,1537,1494,492000,68715,45000000,3.27,50.0,15.37,1.43,99.37,1068.6,152700,100,2514,1431
7936,(株)アシックス,3410,3410,3409.6166,3480,3540,3385,718400,681874,199962991,0.69,23.5,30.82,3.07,110.63,1112.5,341000,100,4000,2634
7947,(株)エフピコ,4170,4155,4170.4554,4175,4275,4160,132800,184665,44284212,1.49,62.0,20.31,2.02,205.34,2066.16,417000,100,4750,3650
7956,ピジョン(株),3190,3030,3190.1283,3155,3275,3155,1820200,388075,121653486,1.13,36.0,42.93,8.31,74.31,384.08,319000,100,4125,2293
7974,任天堂(株),23355,23880,23355.71,23995,24400,23275,1038000,3308679,141669000,0.64,150.0,80.15,2.34,291.4,9969.88,2335500,100,26050,11140
7988,(株)ニフコ,4580,4570,4579.648,4630,4700,4555,317400,246196,53754477,1.97,90.0,16.3,2.0,280.96,2292.24,458000,100,5710,3750
8001,伊藤忠商事(株),1372,1349,1371.816,1405,1413,1369,7519300,2281484,1662889504,3.64,50.0,6.57,0.85,208.8,1606.4,137200,100,1756,1174
8002,丸紅(株),648,644,649.2872,662,666,648,11422700,1127576,1737940900,3.24,21.0,6.26,0.63,103.72,1026.1,64880,100,750,622
8012,長瀬産業(株),1410,1391,1409.7,1420,1436,1408,240200,179646,127408285,2.27,32.0,14.8,0.63,95.25,2237.93,141000,100,1736,1349
8015,豊田通商(株),2673,2652,2672.8386,2680,2710,2652,1098900,946393,354056516,2.32,62.0,13.43,0.85,199.02,3140.17,267300,100,3525,2526
8020,兼松(株),180,176,179.98199999999997,184,184,178,3907000,76050,422501010,2.78,5.0,6.06,0.82,29.7,220.61,180000,1000,234,163
8028,(株)ファミリーマート,5430,5310,5428.9842,5310,5460,5280,507700,530419,97683133,2.03,110.0,24.54,1.88,221.23,2882.41,543000,100,6230,4400
8031,三井物産(株),1503,1489,1503.5846999999999,1527,1529,1502,9765200,2700161,1796514127,4.26,64.0,11.23,0.59,133.89,2530.43,150300,100,1759,1445
8036,(株)日立ハイテクノロジーズ,2697,2635,2696.2936,2685,2751,2682,1044200,371481,137738730,2.04,55.0,10.78,1.2,250.12,2244.46,269700,100,4120,2401
8043,スターゼン(株),343,340,342.89320000000004,354,354,342,82000,30101,87759216,2.33,8.0,11.96,0.87,28.67,394.2,343000,1000,444,315
8051,(株)山善,930,908,929.7612,930,942,914,296800,87271,93840310,2.9,27.0,10.26,1.3,90.62,715.35,93000,100,1185,792
8053,住友商事(株),1238,1225,1238.6304,1255,1259,1234,7374100,1548246,1250602867,4.04,50.0,6.72,0.57,184.32,2187.15,123800,100,1513,1116
8056,日本ユニシス(株),1268,1253,1268.0313999999998,1277,1312,1265,497000,139053,109663524,2.37,30.0,14.03,1.5,90.38,846.64,126800,100,1387,990
8058,三菱商事(株),2162,2145,2161.9224,2200,2215,2157,6914100,3511167,1624036751,2.59,56.0,9.72,0.57,222.42,3788.09,216200,100,2837,2000
8088,岩谷産業(株),700,693,700.0020000000001,712,717,699,995000,175956,251365028,1.0,7.0,15.66,1.53,44.7,457.55,700000,1000,854,655
8113,ユニ・チャーム(株),2482,2410,2482.158,2508,2555,2466,4744200,1540911,620834319,0.6,14.8,33.9,3.73,73.22,664.7,248200,100,3398,2305
8114,(株)デサント,1622,1600,1622.106,1650,1677,1612,113700,124771,76924176,1.05,17.0,16.74,1.87,96.9,865.78,162200,100,2055,1063
8129,東邦ホールディングス(株),2636,2556,2636.088,2606,2721,2606,298100,206320,78270142,0.99,26.0,17.85,1.17,147.68,2259.69,263600,100,3180,1612
8136,(株)サンリオ,3730,3795,3730.2264999999998,3830,3895,3720,645500,332214,89065301,2.14,80.0,28.27,5.11,131.95,729.58,373000,100,4320,2827
8137,サンワテクノス(株),1088,1070,1088.3125,1080,1120,1080,55900,15709,14438000,2.57,28.0,6.25,0.71,174.13,1534.56,108800,100,1444,990
8159,(株)立花エレテック,1253,1238,1252.3812000000003,1250,1267,1250,10300,32610,26025242,1.92,24.0,9.31,0.6,134.52,2099.33,125300,100,1600,1201
8184,(株)島忠,2921,2876,2921.6398,2917,2937,2857,338100,150108,51389104,2.05,60.0,14.27,0.72,204.74,4052.71,292100,100,3625,2676
8214,(株)ＡＯＫＩホールディングス,1438,1409,1437.8886,1434,1470,1428,281900,131217,91249504,2.78,40.0,11.58,0.94,124.17,1535.0,143800,100,1840,1159
8218,(株)コメリ,2658,2574,2658.5015,2620,2692,2609,217900,144620,54409168,1.35,36.0,16.81,0.94,158.15,2813.73,265800,100,3155,2264
8227,(株)しまむら,11180,10970,11181.8317,11200,11300,11110,152800,412691,36913299,1.7,190.0,13.91,1.42,803.87,7880.83,1118000,100,13620,9500
8233,(株)高島屋,1049,1045,1048.8912,1060,1068,1043,2227000,372939,355518963,0.95,10.0,15.96,0.91,65.72,1147.07,1049000,1000,1265,926
8253,(株)クレディセゾン,2400,2324,2400.552,2383,2435,2377,1167400,445067,185444772,1.46,35.0,12.6,0.96,190.52,2496.69,240000,100,2836,1930
8267,イオン(株),1804,1775,1804.5127999999997,1799,1829,1789,5443700,1573388,871924572,1.55,28.0,35.48,1.25,50.86,1447.05,180450,100,2033,1126
8270,ユニーグループ・ホールディングス(株),754,746,754.0889999999999,755,761,747,1194800,176512,234100821,2.65,20.0,36.15,0.61,20.86,1239.51,75400,100,877,602
8273,(株)イズミ,5080,5060,5080.6213,5120,5230,5050,236900,400619,78861920,1.1,56.0,20.17,2.63,251.89,1928.67,508000,100,6170,4000
8279,(株)ヤオコー,6410,6110,6411.065599999999,6350,6630,6280,186700,256488,40013722,0.62,40.0,28.58,3.98,224.32,1609.6,641000,100,7030,3390
8282,(株)ケーズホールディングス,3685,3745,3686.427,3790,3865,3660,575200,224884,61026739,2.17,80.0,10.95,1.08,336.66,3415.04,368500,100,4860,2901
8303,(株)新生銀行,254,250,254.0394,255,262,252,33772000,698588,2750346891,0.39,1.0,9.63,0.89,26.38,283.97,254000,1000,291,187
8304,(株)あおぞら銀行,431,425,431.0103,435,437,429,13156000,509827,1182894181,4.27,18.4,11.69,1.26,36.87,340.96,431000,1000,490,372
8306,(株)三菱ＵＦＪフィナンシャル・グループ,786,769,,788,805,784,102953900,11149471,14168853820,2.29,18.0,,0.72,,1087.02,78690,100,937,604
8308,(株)りそなホールディングス,593,582,593.3514,595,604,592,14198200,1379132,2324118014,2.86,17.0,7.86,0.84,75.49,706.13,59340,100,727,545
8309,三井住友トラスト・ホールディングス(株),497,487,497.1444,500,504,495,22193000,1940813,3903486408,2.61,13.0,11.64,0.79,42.71,629.25,497200,1000,594,406
8316,(株)三井住友フィナンシャルグループ,4842,4718,4841.627700000001,4858,4950,4830,13571600,6847564,1414055625,3.1,150.0,8.71,0.72,555.87,6743.54,484250,100,5770,3902
8327,(株)西日本シティ銀行,321,318,321.01259999999996,325,329,320,2716000,255751,796732552,1.56,5.0,11.02,0.55,29.13,578.48,321000,1000,402,306
8331,(株)千葉銀行,870,848,869.9588,863,881,859,4074000,761703,875521087,1.61,14.0,13.67,0.83,63.64,1053.67,870000,1000,1055,737
8332,(株)横浜銀行,724,713,724.6736,730,738,720,4355000,908951,1254071054,1.52,11.0,12.46,0.92,58.16,786.62,724800,1000,858,606
8333,(株)常陽銀行,631,626,630.88,636,648,631,2420000,483492,766231875,1.82,11.5,16.0,0.74,39.43,852.4,631000,1000,760,554
8334,(株)群馬銀行,788,772,787.8021,785,812,780,1630000,371060,470888177,1.4,11.0,13.67,0.67,57.63,1176.44,788000,1000,948,720
8354,(株)ふくおかフィナンシャルグループ,582,576,582.0108,587,592,581,3283000,500381,859761868,2.06,12.0,13.51,0.65,43.08,894.33,582000,1000,739,541
8355,(株)静岡銀行,1259,1247,1259.3314,1277,1285,1257,1791000,837397,665129069,1.59,20.0,15.58,0.82,80.83,1528.19,1259000,1000,1519,999
8356,(株)十六銀行,487,481,486.8705,490,498,485,1079000,184691,379241348,1.44,7.0,15.55,0.53,31.31,918.51,487000,1000,570,375
8358,スルガ銀行(株),2310,2237,2310.0875,2285,2347,2280,886600,596302,258139248,0.82,19.0,15.53,1.84,148.75,1253.2,231000,100,2854,2068
8359,(株)八十二銀行,816,803,815.9184,817,841,815,1094000,417060,511103411,1.1,9.0,18.18,0.61,44.88,1330.78,816000,1000,997,713
8377,(株)ほくほくフィナンシャルグループ,263,260,262.95120000000003,264,271,263,5234000,355479,1351630146,1.62,4.25,14.16,0.61,18.57,434.22,263000,1000,315,224
8379,(株)広島銀行,649,639,648.881,657,670,649,1462000,405798,625266342,1.39,9.0,15.7,0.91,41.33,711.49,649000,1000,778,548
8382,(株)中国銀行,1698,1670,1698.4260000000002,1704,1745,1695,429600,340062,200272106,1.06,18.0,14.13,0.64,120.2,2637.08,169800,100,2044,1561
8385,(株)伊予銀行,1340,1322,1339.8696,1348,1373,1333,533700,433859,323775366,0.9,12.0,16.74,0.72,80.04,1865.6,134000,100,1638,1230
8410,(株)セブン銀行,520,509,520.0836,529,533,516,10017800,619321,1191001000,1.54,8.0,24.98,3.63,20.82,143.21,52000,100,661,461
8411,(株)みずほフィナンシャルグループ,242,236,242.14790000000002,244,245,240,290712900,6002160,24792067677,3.1,7.5,9.47,0.73,25.57,330.12,24210,100,280,191
8418,(株)山口フィナンシャルグループ,1461,1463,1460.3614999999998,1477,1496,1453,973000,386221,264353616,1.03,15.0,11.29,0.61,129.35,2393.64,1461000,1000,1709,1136
8424,芙蓉総合リース(株),4560,4435,4560.6028,4570,4630,4530,65800,138112,30287810,1.89,86.0,8.59,0.68,530.92,6717.96,456000,100,5430,3710
8425,興銀リース(株),2458,2432,2459.2079999999996,2482,2504,2450,97400,104831,42649000,2.44,60.0,9.12,0.87,269.65,2824.04,245800,100,2984,2168
8439,東京センチュリーリース(株),3655,3535,3656.4801,3580,3690,3570,148400,389713,106624620,1.92,70.0,10.57,1.29,345.93,2831.9,365500,100,4290,2628
8473,ＳＢＩホールディングス(株),1457,1444,,1479,1490,1447,2611300,327186,224561761,,,,0.72,,2010.31,145700,100,1828,1228
8508,Ｊトラスト(株),995,956,995.1928,980,999,967,653100,118059,118652354,1.21,12.0,25.03,0.64,39.76,1554.35,99500,100,1335,890
8515,アイフル(株),461,450,461.0353,458,466,438,62800200,222943,483607536,0.0,0.0,31.13,2.23,14.81,206.96,46100,100,487,343
8524,(株)北洋銀行,473,463,473.08199999999994,473,491,472,1164500,188755,399060179,2.11,10.0,11.1,0.5,42.62,936.96,47300,100,571,420
8544,(株)京葉銀行,608,607,607.9359999999999,623,627,607,696000,176840,290855716,1.81,11.0,11.2,0.6,54.28,1009.35,608000,1000,759,580
8566,リコーリース(株),3305,3255,3304.0135000000005,3330,3360,3295,49200,103259,31243223,1.66,55.0,9.55,0.75,345.97,4401.86,330500,100,4045,2907
8570,イオンフィナンシャルサービス(株),2735,2649,2735.5022999999997,2762,2783,2696,884300,570246,208499435,2.41,66.0,16.47,1.98,166.09,1381.71,273500,100,3620,2087
8572,アコム(株),550,546,550.0949999999999,561,563,544,6853400,877956,1596282800,,,16.9,2.62,32.55,210.19,55000,100,624,306
8586,日立キャピタル(株),2846,2824,2846.3594000000003,2923,2949,2840,553700,355256,124826552,2.67,76.0,11.09,0.99,256.66,2878.97,284600,100,3475,2201
8591,オリックス(株),1603,1601,,1655,1663,1593,8291000,2123110,1324047228,,,,0.89,,1794.07,160350,100,2060,1299
8593,三菱ＵＦＪリース(株),581,577,581.1525,586,593,579,2090100,520480,895834160,1.79,10.4,11.23,0.86,51.75,676.82,58100,100,701,498
8601,(株)大和証券グループ本社,827,821,,836,843,826,9904000,1446911,1749378772,,,,1.11,,744.3,827100,1000,1048,779
8604,野村ホールディングス(株),749,743,,761,766,747,24528900,2863099,3822562601,,,,0.97,,774.39,74900,100,909,609
8609,(株)岡三証券グループ,732,735,,760,767,730,982000,152413,208214969,,,,0.99,,738.98,732000,1000,1032,680
8616,東海東京フィナンシャル・ホールディングス(株),784,768,,790,804,773,2379500,219976,280582115,,,,1.33,,587.38,78400,100,993,739
8628,松井証券(株),1015,1004,,1030,1039,1007,1685900,273304,269264702,,,,2.92,,347.44,101500,100,1200,954
8697,(株)日本取引所グループ,3690,3505,3690.14,3635,3725,3630,1671300,1013032,274534550,1.98,73.0,30.7,4.16,120.2,887.77,369000,100,4480,2582
8729,ソニーフィナンシャルホールディングス(株),2200,2169,2199.9937,2191,2243,2168,1475000,957000,435000000,2.5,55.0,16.79,1.78,131.03,1235.39,220000,100,2483,1606
8750,第一生命保険(株),2186,2124,2186.2601999999997,2174,2219,2152,8814200,2618878,1198023000,1.6,35.0,16.13,0.75,135.54,2932.83,218600,100,2665,1534
8766,東京海上ホールディングス(株),4784,4586,4786.0505,4763,4863,4730,4069600,3624375,757524375,2.19,105.0,15.05,0.99,318.01,4820.2,478450,100,5504,3703
8795,(株)Ｔ＆Ｄホールディングス,1593,1563,1593.4772,1599,1629,1586,4275100,1085598,681480000,1.57,25.0,13.58,0.8,117.34,1996.28,159300,100,1978,1254
8801,三井不動産(株),3316,3272,3315.5336,3361,3388,3311,4417000,3287564,991424727,0.84,28.0,30.62,1.75,108.28,1897.79,3316000,1000,3879,2951
8802,三菱地所(株),2583,2561,2583.5445,2600,2658,2577,5707000,3592091,1390397097,0.54,14.0,51.21,2.38,50.45,1085.35,2583500,1000,2975,2321
8830,住友不動産(株),4071,3986,4071.5238,4050,4149,4032,2795000,1938384,476085978,0.54,22.0,21.93,2.24,185.66,1817.25,4071500,1000,5064,3715
8840,(株)大京,184,184,184.0656,188,189,184,2800000,155212,843542737,1.63,3.0,12.37,1.0,14.88,184.17,184000,1000,225,162
8848,(株)レオパレス２１,559,545,558.7865999999999,553,563,552,5834600,149501,267443915,,,9.18,1.13,60.87,493.22,55900,100,817,506
8870,住友不動産販売(株),3090,3075,3089.2248,3150,3190,3075,74600,176748,57200000,1.62,50.0,15.09,1.93,204.72,1604.89,309000,100,3710,2628
8876,(株)リロ・ホールディング,12260,11830,12258.675,12650,12650,12210,72200,187518,15295120,1.15,141.0,25.74,5.87,476.25,2087.79,1226000,100,14980,8270
8897,(株)タカラレーベン,494,479,494.235,495,507,488,1740100,63232,128000000,2.02,10.0,6.75,1.83,73.22,269.43,49400,100,832,451
8905,イオンモール(株),2017,1953,2016.6927999999998,2011,2047,2002,622400,459662,227893997,1.09,22.0,18.68,1.39,107.96,1449.65,201700,100,2531,1901
8933,ＮＴＴ都市開発(株),1113,1084,1113.1238,1097,1132,1097,1224700,366311,329120000,1.44,16.0,30.53,1.87,36.46,594.83,111300,100,1335,1045
9001,東武鉄道(株),536,526,535.998,534,541,531,3297000,576490,1075540607,1.12,6.0,23.55,1.48,22.76,361.33,536000,1000,609,493
9003,相鉄ホールディングス(株),683,671,682.968,697,699,675,2047000,335167,490727495,0.95,6.5,28.6,3.17,23.88,215.5,683000,1000,808,495
9005,東京急行電鉄(株),850,842,849.9540000000001,860,866,846,3239000,1062279,1249739752,1.0,8.5,24.01,1.88,35.4,452.69,850000,1000,968,712
9007,小田急電鉄(株),1095,1072,1095.0116,1092,1118,1088,1574000,807010,736995435,0.82,9.0,29.03,2.49,37.72,439.27,1095000,1000,1353,1014
9008,京王電鉄(株),914,894,914.1442,911,933,908,1352000,587477,642754152,0.93,8.5,30.34,1.77,30.13,515.41,914000,1000,1058,835
9009,京成電鉄(株),1323,1291,1323.0612,1326,1344,1311,1695000,456200,344822371,0.45,6.0,16.53,1.67,80.04,793.0,1323000,1000,1706,1234
9020,東日本旅客鉄道(株),11130,11085,11130.009,11300,11425,11080,1328200,4379655,393500000,1.17,130.0,18.35,1.86,606.54,5974.41,1113000,100,12815,8710
9021,西日本旅客鉄道(株),8051,8012,8049.489,8181,8212,8018,1225000,1559760,193735000,1.61,130.0,17.22,1.9,467.45,4232.83,805100,100,9488,5484
9022,東海旅客鉄道(株),19480,19030,19476.446000000004,19585,19995,19425,636600,4012880,206000000,0.62,120.0,12.65,1.82,1539.64,10716.64,1948000,100,24800,17170
9031,西日本鉄道(株),593,587,593.121,595,605,590,771000,235303,396800930,1.18,7.0,21.1,1.64,28.11,361.78,593000,1000,692,480
9041,近鉄グループホールディングス(株),421,414,420.959,422,429,419,5993000,802687,1906620616,1.19,5.0,34.79,2.61,12.1,161.26,421000,1000,486,380
9042,阪急阪神ホールディングス(株),719,709,718.9875,729,735,716,2996000,914142,1271406928,0.97,7.0,17.43,1.35,41.25,534.08,719000,1000,824,618
9045,京阪電気鉄道(株),763,751,763.0433999999999,764,779,758,1124000,431792,565913515,0.79,6.0,28.98,2.17,26.33,352.41,763000,1000,872,634
9048,名古屋鉄道(株),475,472,475.0036999999999,477,483,471,3037000,436892,919772531,1.05,5.0,22.63,1.56,20.99,303.68,475000,1000,525,434
9062,日本通運(株),577,573,577.1500000000001,579,585,570,3169000,598926,1038000000,1.73,10.0,17.0,1.07,33.95,538.31,577000,1000,733,555
9064,ヤマトホールディングス(株),2292,2277,2292.6958,2304,2319,2280,1259400,998532,435564792,1.13,26.0,22.06,1.69,103.93,1359.48,229250,100,2958,2204
9065,山九(株),588,576,587.7918,587,592,579,1497000,191734,326078030,1.7,10.0,13.01,1.24,45.18,473.09,588000,1000,714,444
9069,センコー(株),818,820,817.9329,827,844,805,903000,116097,141927426,2.2,18.0,13.11,1.38,62.39,590.86,818000,1000,948,558
9076,セイノーホールディングス(株),1327,1324,1327.0101,1350,1356,1316,1197800,275591,207679783,,,17.63,0.73,75.27,1808.88,132700,100,1640,1154
9086,(株)日立物流,1965,1944,1964.6066999999998,1976,1991,1951,215000,219641,111776714,1.53,30.0,14.61,1.09,134.47,1800.07,196500,100,2380,1381
9202,ＡＮＡホールディングス(株),359,352,359.0544,368,369,357,23740000,1262397,3516425257,1.39,5.0,24.13,1.54,14.88,232.82,359000,1000,410,291
9301,三菱倉庫(株),1485,1449,1484.809,1466,1498,1459,769000,261243,175921478,0.81,12.0,27.1,0.98,54.79,1515.8,1485000,1000,2042,1377
9364,(株)上組,1006,991,1005.8436,1002,1013,994,1025000,275992,274345675,1.19,12.0,16.26,0.85,61.86,1179.34,1006000,1000,1273,956
9375,(株)近鉄エクスプレス,4445,4450,4446.1368,4500,4505,4405,81200,160020,36000000,1.17,52.0,13.68,1.28,325.01,3474.84,444500,100,6430,4195
9404,日本テレビホールディングス(株),2080,2032,2079.9849999999997,2066,2110,2061,528400,548750,263822080,1.44,30.0,16.7,0.92,124.55,2253.13,208000,100,2499,1693
9422,コネクシオ(株),1224,1224,1224.3627000000001,1254,1294,1220,143100,68450,55923000,3.68,45.0,10.89,2.12,112.43,578.26,122400,100,1496,962
9432,日本電信電話(株),4637,4429,4638.9604,4539,4749,4539,8113400,10542867,2273394470,2.16,100.0,15.59,1.12,297.56,4131.77,463750,100,5066,3011
9433,ＫＤＤＩ(株),2994,2927,2994.7891000000004,3001,3060,2966,7075900,8056527,2690890800,2.17,65.0,15.31,2.29,195.61,1308.71,299400,100,3375,2452
9435,(株)光通信,7780,7690,7778.8204,7830,7950,7750,140100,371492,47749642,2.31,180.0,16.34,2.19,476.06,3554.32,778000,100,9940,6350
9437,(株)ＮＴＴドコモ,2529,2427,2529.5701000000004,2459,2574,2451,9116000,10332917,4085772000,2.77,70.0,20.89,1.82,121.09,1393.26,252900,100,2874,1731
9449,ＧＭＯインターネット(株),1664,1671,1663.9920000000002,1700,1754,1658,1272200,196030,117806777,1.56,26.0,21.78,5.61,76.4,296.68,166400,100,2203,904
9468,(株)ＫＡＤＯＫＡＷＡ・ＤＷＡＮＧＯ,1431,1414,1431.145,1443,1451,1417,655200,101447,70892060,1.4,20.0,25.33,0.99,56.5,1449.14,143100,100,2100,1354
9501,東京電力(株),831,838,,851,864,818,79211700,1335432,1607017531,0.0,0.0,,0.58,,1442.25,83100,100,939,442
9503,関西電力(株),1504,1499,,1523,1551,1489,4122700,1412324,938733028,,,,1.2,,1254.13,150450,100,1768,1032
9513,Ｊ−ＰＯＷＥＲ,3715,3640,3714.8399999999997,3680,3745,3660,1056700,680035,183051100,1.88,70.0,13.6,0.98,273.15,3808.89,371500,100,4690,3460
9531,東京ガス(株),650,641,649.8418,649,662,645,8974000,1590406,2446778295,1.54,10.0,15.58,1.41,41.71,460.97,650000,1000,805,620
9532,大阪ガス(株),483,477,483.1776,479,493,479,9598000,1006699,2083400000,2.07,10.0,13.68,1.09,35.32,443.48,483200,1000,534,427
9600,(株)アイネット,1216,1197,1216.1244,1200,1260,1200,39900,17955,14765840,2.63,32.0,17.09,1.51,71.16,805.51,121600,100,1365,870
9602,東宝(株),2671,2637,2670.5152,2703,2711,2647,1100400,504794,188990633,0.94,25.0,23.36,1.77,114.32,1513.2,267100,100,3445,2519
9603,(株)エイチ・アイ・エス,4040,3930,4040.7312,4070,4090,4010,437600,276833,68522936,0.54,22.0,24.72,2.79,163.46,1448.96,404000,100,4765,3400
9613,(株)ＮＴＴデータ,5620,5530,5619.865999999999,5590,5700,5580,774400,1576410,280500000,1.25,70.0,28.15,2.07,199.64,2713.92,562000,100,6110,4180
9616,(株)共立メンテナンス,7240,6780,7238.97,7110,7290,7030,394600,139550,19274927,0.69,50.0,29.16,2.61,248.25,2769.61,724000,100,9260,4733
9627,(株)アインファーマシーズ,5520,5820,5520.364200000001,5960,5980,5490,405200,176023,31888212,0.72,40.0,24.21,3.6,228.02,1532.17,552000,100,6880,3445
9640,(株)セゾン情報システムズ,1200,1157,1200.54,1187,1200,1187,1400,19440,16200000,,,9.35,1.67,128.4,718.71,120000,100,1610,962
9682,(株)ＤＴＳ,2691,2562,2691.445,2647,2718,2642,196300,67873,25222266,2.04,55.0,13.82,1.71,194.75,1576.03,269100,100,3085,2183
9684,(株)スクウェア・エニックス・ホールディングス,3065,3030,3065.3357999999994,3090,3120,3050,1272300,374765,122272396,0.98,30.0,33.98,2.36,90.21,1300.6,306500,100,3410,2210
9719,ＳＣＳＫ(株),4285,4150,4284.1158,4290,4350,4245,484700,462722,107986403,1.63,70.0,20.21,3.32,211.98,1292.41,428500,100,4665,2802
9735,セコム(株),7546,7397,7547.423,7490,7609,7444,710300,1760397,233288717,1.79,135.0,20.54,2.03,367.45,3708.65,754600,100,9041,6530
9739,ＮＳＷ,968,932,967.7262,992,993,956,47700,14423,14900000,3.1,30.0,14.42,1.09,67.11,887.53,96800,100,1295,816
9742,(株)アイネス,1001,976,1001.0097999999999,998,1036,992,445900,32132,32100000,1.6,16.0,27.86,0.74,35.93,1346.02,100100,100,1422,851
9766,コナミ(株),2581,2563,2581.2164,2580,2608,2561,1004400,370374,143500000,0.81,21.0,37.66,1.61,68.54,1599.28,258100,100,2706,1900
9783,(株)ベネッセホールディングス,3140,3080,3139.8597,3150,3175,3125,471200,321704,102453453,3.03,95.0,79.47,1.61,39.51,1948.03,314000,100,4030,2930
9787,イオンディライト(株),3735,3725,3734.8952000000004,3800,3825,3725,81200,202324,54169633,1.39,52.0,20.87,2.57,178.96,1451.28,373500,100,4415,2488
9810,日鉄住金物産(株),392,389,392.238,397,404,391,735000,121355,309578001,3.83,15.0,6.93,0.71,56.6,555.86,392000,1000,468,371
9831,(株)ヤマダ電機,454,451,454.03889999999996,456,457,448,5016300,438786,966489740,1.32,6.0,13.83,0.72,32.83,627.92,45400,100,554,376
9843,(株)ニトリホールディングス,9810,9260,9811.097800000001,9460,9970,9460,706500,1122691,114443496,0.61,60.0,24.82,3.38,395.29,2899.71,981000,100,11850,6350
9934,因幡電機産業(株),3755,3685,3753.7768,3785,3820,3715,72100,104415,27807000,2.66,100.0,12.41,1.04,302.48,3625.12,375500,100,4525,3490
9936,(株)王将フードサービス,3870,3800,,3900,3920,3860,63000,90118,23286230,2.58,100.0,,1.81,,2139.77,387000,100,4905,3600
9948,(株)アークス,2320,2322,2319.8148,2330,2355,2306,204600,131429,56650468,1.81,42.0,18.42,1.1,125.94,2110.76,232000,100,2953,2282
9956,(株)バロー,3385,3360,3384.2732,3430,3495,3350,316900,178260,52661699,1.03,35.0,16.94,1.88,199.78,1805.18,338500,100,3875,1985
9962,(株)ミスミグループ本社,1385,1359,1384.8836,1389,1451,1371,2993100,380037,274395252,1.11,15.42,22.46,2.82,61.66,490.93,138500,100,1900,1253
9983,(株)ファーストリテイリング,50290,50620,50293.828799999996,51000,51380,49620,749100,5334444,106073656,0.7,350.0,42.72,6.25,1177.29,8048.03,5029000,100,61970,40610
9984,ソフトバンクグループ(株),6952,6870,,7050,7120,6947,8720000,8346991,1200660365,0.58,40.0,,2.12,,3279.85,695200,100,7827,6600
9989,(株)サンドラッグ,6820,6580,6820.1868,6680,6880,6660,275300,458069,67165592,1.03,70.0,21.14,3.46,322.62,1972.2,682000,100,7990,4665
