銘柄コード,銘柄名称,株価,前日終値,予想株価 (PERxEPS),始値,高値,安値,出来高,時価総額 (百万円),発行済株式数,配当利回り (会社予想),1 株配当 (会社予想),PER (会社予想),PBR (実績),EPS (会社予想),BPS (実績),最低購入代金,単元株数,年初来高値,年初来安値
5714,ＤＯＷＡホールディングス(株),1093,1112,1093.0552,1099,1113,1088,1426000,338771,309946031,1.65,18.0,11.98,1.69,91.24,645.62,1093000,1000,1243,837
5802,住友電気工業(株),1763,1810,1763.3238,1763,1777,1755,2281000,1400114,793940571,1.98,35.0,15.54,0.97,113.47,1812.95,176350,100,2037,1404
5857,アサヒホールディングス(株),1784,1812,1784.79,1800,1817,1781,142600,64678,36254344,3.36,60.0,9.0,1.11,198.31,1601.68,178400,100,2376,1730
5929,三和ホールディングス(株),942,961,941.7852,941,954,938,1170400,229773,243920497,2.12,20.0,15.72,1.81,59.91,520.25,94200,100,1113,779
5938,(株)ＬＩＸＩＬグループ,2514,2593,2514.0472,2546,2570,2513,1159900,787018,313054255,2.39,60.0,239.89,1.31,10.48,1923.66,251400,100,2973,2233
5947,リンナイ(株),9400,9450,9401.7018,9350,9540,9320,248500,490835,52216463,0.87,82.0,21.73,1.98,432.66,4742.57,940000,100,10150,7370
5949,ユニプレス(株),2414,2516,2415.0672,2450,2475,2412,132800,115003,47639973,1.45,35.0,10.64,0.9,226.98,2668.14,241400,100,2895,1892
5970,(株)ジーテクト,1240,1260,1240.2432000000001,1239,1252,1230,77900,54475,43931260,2.1,26.0,10.08,0.52,123.04,2379.27,124000,100,1395,1022
5986,モリテック　スチール(株),313,320,312.9264,318,318,312,27800,7061,22558063,3.19,10.0,14.02,0.55,22.32,570.02,31300,100,340,308
5991,ニッパツ,1244,1282,1243.8048,1259,1267,1243,521600,303618,244066144,1.77,22.0,11.62,1.12,107.04,1110.67,124400,100,1497,979
6037,(株)ファーストロジック,2500,2671,2500.2257,2490,2548,2440,35500,13681,5472400,0.0,0.0,49.13,9.28,50.89,269.35,250000,100,5060,1833
6071,(株)ＩＢＪ,1561,1680,1560.964,1620,1697,1550,120900,19434,12450000,,,35.72,12.62,43.7,123.68,156100,100,2043,713
6093,(株)エスクロー・エージェント・ジャパン,12230,12840,12230.890400000002,12080,12650,12050,29500,9898,809300,,,50.02,6.24,244.52,1958.92,1223000,100,15180,5570
6094,(株)フリークアウト,1678,1735,1678.0176000000001,1695,1715,1674,16400,10559,6292660,0.0,0.0,117.18,4.52,14.32,371.48,167800,100,3330,1674
6136,ＯＳＧ,2345,2441,2345.52,2375,2376,2339,501200,225015,95955226,1.96,46.0,17.4,2.18,134.8,1075.35,234500,100,2939,1850
6146,(株)ディスコ,9120,9300,,9010,9160,8970,252600,325769,35720271,,,,2.1,,4343.06,912000,100,12960,8970
6201,(株)豊田自動織機,6020,6320,6019.9106,6130,6240,6020,953300,1961561,325840640,1.83,110.0,15.01,0.78,401.06,7715.68,602000,100,7670,5880
6256,(株)ニューフレアテクノロジー,4800,4910,4799.25,4800,4820,4765,13500,57600,12000000,2.6,125.0,7.11,1.24,675.0,3885.49,480000,100,6530,4170
6268,ナブテスコ(株),2500,2552,,2495,2518,2471,880100,320664,128265799,1.76,44.0,,2.16,,1157.0,250000,100,3655,2471
6273,ＳＭＣ(株),29735,30890,29738.0322,29955,30120,29550,231200,2003228,67369359,0.67,200.0,19.98,2.08,1488.39,14267.67,2973500,100,39265,29550
6289,(株)技研製作所,1570,1585,1570.2614999999998,1577,1590,1550,82000,39092,24899528,1.97,31.0,16.65,1.95,94.31,806.47,157000,100,2363,1550
6301,コマツ,2144,2185,2143.7352,2153,2188,2132,8001700,2083899,971967660,2.71,58.0,14.64,1.3,146.43,1654.48,214400,100,2686,2126
6302,住友重機械工業(株),549,566,549.1068,551,561,549,4050000,337376,614527405,2.55,14.0,11.22,0.94,48.94,586.39,549000,1000,843,549
6305,日立建機(株),1874,1914,1874.52,1883,1891,1863,1374800,403126,215115038,3.2,60.0,14.76,0.8,127.0,2344.73,187400,100,2597,1863
6326,(株)クボタ,1945,2002,,1961,1962,1927,5082000,2423896,1246219180,,,,2.0,,973.45,1945000,1000,2194,1615
6361,荏原,507,518,507.1048,507,515,505,4677000,236103,465686024,2.37,12.0,9.82,1.01,51.64,502.06,507000,1000,643,447
6366,千代田化工建設(株),911,938,910.8478,919,935,911,2483000,237156,260324529,1.54,14.0,19.66,1.15,46.33,792.27,911000,1000,1164,903
6367,ダイキン工業(株),7519,7770,7518.8584,7579,7628,7512,1562700,2203924,293113973,1.46,110.0,16.88,2.05,445.43,3660.39,751900,100,9758,7441
6370,栗田工業(株),2627,2714,2627.1969999999997,2664,2674,2626,370700,313045,119164594,1.83,48.0,24.82,1.39,105.85,1889.16,262700,100,3150,2338
6371,(株)椿本チエイン,958,1005,958.0314999999999,984,990,958,732000,183368,191406969,2.09,20.0,11.95,1.25,80.17,765.17,958000,1000,1250,887
6395,(株)タダノ,1730,1822,1730.6936,1760,1773,1726,975000,224036,129500355,1.45,25.0,10.96,1.78,157.91,971.08,1730000,1000,2075,1340
6412,(株)平和,2483,2593,2482.3952999999997,2505,2535,2483,711500,247826,99809060,3.22,80.0,9.51,1.29,261.03,1929.41,248300,100,2840,2226
6417,(株)ＳＡＮＫＹＯ,4560,4665,4560.270199999999,4585,4605,4550,473700,408565,89597500,3.29,150.0,38.98,1.05,116.99,4326.73,456000,100,5120,3915
6425,(株)ユニバーサルエンターテインメント,2560,2700,2559.946,2610,2669,2544,353900,205299,80195000,,,20.2,0.89,126.73,2883.55,256000,100,3450,1806
6448,ブラザー工業(株),1730,1799,1729.6345,1733,1764,1727,1791500,480137,277535866,2.08,36.0,12.65,1.24,136.73,1393.9,173000,100,2192,1563
6460,セガサミーホールディングス(株),1312,1355,1312.1995000000002,1320,1331,1312,2029200,349293,266229476,3.05,40.0,16.21,1.02,80.95,1286.88,131200,100,1878,1312
6463,ＴＰＲ(株),3035,3150,3033.7901999999995,3090,3130,3010,172700,109106,35949099,1.58,48.0,8.37,1.41,362.46,2153.11,303500,100,3990,2633
6465,ホシザキ電機(株),7790,7800,7789.0222,7680,7880,7640,529600,563959,72395250,0.64,50.0,32.21,3.31,241.82,2356.65,779000,100,8340,5640
6471,日本精工(株),1602,1651,1602.2748,1617,1630,1599,3236200,883132,551268104,2.12,34.0,12.39,1.8,129.32,888.52,160200,100,2120,1322
6473,(株)ジェイテクト,1816,1882,1815.7506000000003,1825,1839,1807,1565500,623408,343286307,1.87,34.0,12.71,1.28,142.86,1421.08,181600,100,2480,1717
6474,(株)不二越,590,611,589.7612,599,601,589,1237000,147024,249193436,1.69,10.0,12.14,1.46,48.58,403.12,590000,1000,763,589
6479,ミネベア(株),1595,1663,1595.2795999999998,1593,1626,1590,3448000,636672,399167695,,,11.93,2.53,133.72,630.11,1595000,1000,2358,1590
6481,ＴＨＫ(株),2123,2147,2122.2424,2082,2145,2081,920000,284178,133856903,2.64,56.0,11.63,1.09,182.48,1941.87,212300,100,3345,2081
6501,(株)日立製作所,720,742,720.966,727,730,718,29239000,3483477,4833463387,,,11.23,1.15,64.2,624.2,720700,1000,923,718
6502,(株)東芝,373,391,,380,382,373,42620000,1582321,4237602026,1.07,4.0,,1.11,,336.88,373400,1000,535,361
6503,三菱電機(株),1244,1293,1244.1072000000001,1248,1268,1238,12943000,2672192,2147201551,,,12.14,1.36,102.48,914.43,1244500,1000,1718,1238
6504,富士電機(株),510,525,509.8104000000001,515,520,508,3227000,380707,746484957,,,12.56,1.29,40.59,394.95,510000,1000,617,455
6506,(株)安川電機,1408,1455,1408.0604999999998,1407,1428,1398,2712400,370340,263025678,1.42,20.0,15.33,2.09,91.85,673.74,140800,100,1831,1398
6586,(株)マキタ,7030,7240,7030.982200000001,7090,7100,6930,763300,984262,140008760,,,26.51,1.91,265.22,3680.7,703000,100,7510,5040
6592,マブチモーター(株),5750,6020,5749.54,5790,5800,5680,786000,407833,70927562,1.83,105.0,23.0,1.69,249.98,3394.54,575000,100,8230,4385
6594,日本電産(株),9232,9703,9231.4419,9400,9444,9194,2648300,2728523,295550537,0.87,80.0,30.27,3.52,304.97,2626.4,923200,100,11415,7616
6645,オムロン(株),4500,4680,4499.67,4505,4530,4450,2515500,978290,217397872,2.04,92.0,14.7,1.9,306.1,2365.9,450000,100,5900,4450
6651,日東工業(株),2450,2528,2449.0674,2471,2490,2446,113500,105350,43000000,2.86,70.0,10.53,1.32,232.58,1858.98,245000,100,2933,2080
6674,(株)ジーエス・ユアサ　コーポレーション,484,501,484.00129999999996,485,495,482,6591000,200170,413574714,2.07,10.0,15.37,1.25,31.49,386.45,484000,1000,586,435
6702,富士通(株),589,611,589.1427,591,594,584,16608000,1219655,2070018213,1.36,8.0,12.19,1.34,48.33,439.05,589200,1000,870,567
6703,ＯＫＩ,234,240,234.04919999999998,236,237,233,8948000,204089,872176028,2.14,5.0,9.24,1.71,25.33,136.75,234000,1000,272,228
6724,セイコーエプソン(株),2029,2087,2028.8905,2058,2062,2012,3573800,810859,399634778,2.96,60.0,10.37,1.44,195.65,1405.23,202900,100,2545,2012
6727,(株)ワコム,445,453,444.99,450,452,443,1323100,75226,169046400,4.04,18.0,21.0,2.46,21.19,180.62,44500,100,649,420
6741,日本信号(株),1155,1197,1155.0461,1164,1176,1153,190900,78932,68339704,1.9,22.0,13.13,1.08,87.97,1071.9,115500,100,1402,1136
6752,パナソニック(株),1335,1369,1335.6419999999998,1320,1359,1320,14157600,3276053,2453053497,,,17.15,1.46,77.88,911.66,133550,100,1854,1293
6754,アンリツ(株),845,860,844.9187999999999,835,853,835,644500,116707,138115294,2.84,24.0,14.52,1.46,58.19,578.66,84500,100,918,746
6755,(株)富士通ゼネラル,1561,1644,1561.3292999999999,1599,1606,1557,496000,170582,109277299,1.15,18.0,11.67,2.05,133.79,761.73,1561000,1000,1827,1098
6758,ソニー(株),3090,3230,3089.808,3090,3164,3060,11498600,3900058,1262154560,,,25.8,1.2,119.76,2566.95,309000,100,3970,2352
6762,ＴＤＫ(株),7620,7940,7619.2522,7760,7830,7580,1407200,987481,129590659,1.57,120.0,14.77,1.26,515.86,6061.04,762000,100,10450,6860
6806,ヒロセ電機(株),13770,14040,13767.9648,13620,13920,13620,117600,551086,40020736,1.74,240.0,21.31,1.69,646.08,8165.2,1377000,100,18990,12314
6841,横河電機(株),1503,1553,1503.0873,1528,1542,1502,1758600,403743,268624510,1.33,20.0,16.83,1.73,89.31,870.79,150300,100,1650,1198
6849,日本光電,2387,2438,2386.844,2388,2418,2381,490900,214188,89730980,1.47,35.0,17.2,2.15,138.77,1111.99,238700,100,3490,2361
6856,(株)堀場製作所,4270,4470,4270.345,4355,4435,4265,306600,181615,42532752,1.64,70.0,15.01,1.43,284.5,2983.43,427000,100,5410,3675
6861,(株)キーエンス,58680,60190,,58490,59250,58200,248900,3567857,60801921,0.26,150.0,,3.74,,15674.9,5868000,100,70100,51000
6869,シスメックス(株),7980,8210,7979.6975999999995,7930,8070,7880,827400,1660724,208110832,0.5,40.0,52.08,9.61,153.22,830.08,798000,100,8640,5050
6902,(株)デンソー,5620,5729,5619.349900000001,5629,5708,5587,3465600,4968466,884068713,2.14,120.0,16.01,1.27,350.99,4426.34,562000,100,6548,5112
6923,スタンレー電気(株),2478,2573,2477.2687,2495,2537,2478,762400,440588,177800000,1.37,34.0,14.81,1.35,167.27,1830.15,247800,100,3160,2288
6952,カシオ計算機(株),2510,2565,2510.2475999999997,2465,2517,2452,3751600,675242,269020914,1.39,35.0,19.88,3.17,126.27,790.93,251000,100,2631,1736
6954,ファナック(株),19745,20055,19745.839399999997,19555,19970,19545,1405300,4066329,205942215,,,24.22,2.88,815.27,6845.44,1974500,100,28575,18705
6963,ローム(株),6390,6640,6390.9057999999995,6340,6450,6330,796300,724626,113400000,2.03,130.0,22.81,0.91,280.18,7016.14,639000,100,9140,6330
6965,浜松ホトニクス(株),2910,2980,2910.1217,2957,2959,2905,843700,487512,167529968,1.07,31.0,25.57,2.64,113.81,1102.31,291000,100,3940,2710
6971,京セラ(株),6098,6229,6097.144,6200,6248,6090,2176900,2302718,377618580,1.64,100.0,18.64,0.94,327.1,6499.44,609800,100,7207,5045
6981,(株)村田製作所,16710,17020,16709.045299999998,16335,17095,16300,1531400,3764155,225263592,1.2,200.0,19.33,3.06,864.41,5469.63,1671000,100,22220,12520
6988,日東電工(株),7967,8256,7964.599799999999,7980,8090,7964,1529200,1384333,173758428,1.63,130.0,14.83,2.09,537.06,3807.1,796700,100,10435,6427
7003,三井造船(株),198,204,197.9448,200,201,197,4954000,164535,830987176,1.52,3.0,12.31,0.69,16.08,287.38,198000,1000,237,186
7011,三菱重工業(株),606,619,606.1245,605,612,599,16699000,2045105,3373647813,1.98,12.0,15.65,1.12,38.73,542.36,606200,1000,805,599
7012,川崎重工業(株),484,502,484.036,485,491,483,19344000,808670,1670805320,2.48,12.0,11.72,1.88,41.3,256.87,484000,1000,647,483
7013,(株)ＩＨＩ,391,411,390.9269,400,403,390,24266000,604799,1546799542,1.53,6.0,15.47,1.77,25.27,220.68,391000,1000,628,390
7014,(株)名村造船所,909,942,909.0004,912,924,901,556300,62739,69020051,2.2,20.0,16.94,0.58,53.66,1573.35,90900,100,1339,901
7177,ＧＭＯクリックホールディングス(株),824,863,,830,834,817,86400,94227,114353346,,,,4.35,,189.63,82400,100,1419,817
7201,日産自動車(株),1110,1133,1110.432,1115,1131,1106,12557500,5017994,4520715112,3.78,42.0,9.6,0.94,115.67,1176.56,111000,100,1350,963
7202,いすゞ自動車(株),1446,1508,1446.6104000000003,1482,1483,1442,5654100,1226819,848422669,2.21,32.0,10.96,1.56,131.99,926.25,144600,100,1824,1410
7203,トヨタ自動車(株),7500,7732,7500.2451,7481,7585,7480,12400800,25634981,3417997492,,,10.49,1.31,714.99,5741.66,750000,100,8783,7255
7205,日野自動車(株),1350,1411,1350.386,1393,1393,1347,4190500,775684,574580850,2.96,40.0,10.46,1.82,129.1,742.8,135000,100,1916,1346
7211,三菱自動車(株),991,1023,991.3800000000001,1007,1008,990,7979200,974809,983661919,1.61,16.0,9.75,1.45,101.68,682.3,99100,100,1168,970
7240,ＮＯＫ(株),3055,3160,3055.344,3055,3110,3040,533900,528938,173138537,,,12.01,1.22,254.4,2499.12,305500,100,4395,2932
7242,ＫＹＢ,393,406,392.8691,395,398,391,1102000,101191,257484315,2.8,11.0,10.91,0.59,36.01,671.39,393000,1000,519,389
7245,大同メタル工業(株),1089,1137,1088.8398,1105,1115,1087,123200,48958,44956853,2.39,26.0,8.18,0.99,133.11,1096.86,108900,100,1359,1043
7248,カルソニックカンセイ(株),842,877,841.73,847,857,841,580000,230069,273241631,1.19,10.0,10.25,1.11,82.12,759.91,842000,1000,984,600
7259,アイシン精機(株),4505,4645,4505.1188,4530,4575,4475,1992300,1327509,294674634,2.22,100.0,12.74,1.08,353.62,4164.9,450500,100,5890,3990
7261,マツダ(株),2211,2316,2210.6592,2250,2260,2185,11494000,1326325,599875479,1.36,30.0,9.44,1.47,234.18,1503.91,221100,100,2910,2185
7262,ダイハツ工業(株),1564,1623,1564.1769,1601,1616,1558,3003900,668020,427122966,,,11.11,1.08,140.79,1442.33,156400,100,1853,1472
7267,ホンダ,3962,4070,3961.68,3981,4039,3946,5515200,7177785,1811428430,2.22,88.0,13.6,0.94,291.3,4221.25,396250,100,4499,3420
7269,スズキ(株),4145,4303,4145.3426,4219,4248,4137,1653800,2325822,561047304,0.65,27.0,21.14,1.54,196.09,2696.62,414550,100,4780,3412
7270,富士重工業(株),4333,4590,4331.355199999999,4494,4519,4319,5667000,3392549,782865873,,,10.03,3.11,431.84,1393.99,433350,100,4828,3893
7272,ヤマハ発動機(株),2369,2470,2368.032,2370,2392,2352,2842800,828905,349896784,1.86,44.0,10.88,1.63,217.65,1454.59,236900,100,3245,2287
7276,(株)小糸製作所,4160,4310,4160.6175,4290,4295,4150,893000,668884,160789436,,,18.07,2.47,230.25,1683.8,416000,100,5040,3420
7278,(株)エクセディ,2856,2967,2856.2219999999998,2888,2902,2855,129500,138784,48593736,2.45,70.0,13.06,0.86,218.7,3305.07,285600,100,3310,2523
7279,(株)ハイレックスコーポレーション,3865,3930,3863.8824,3850,3930,3790,33600,147708,38216759,1.33,51.5,9.52,1.04,405.87,3702.04,386500,100,4310,3205
7280,(株)ミツバ,2147,2194,2146.3516,2128,2168,2128,178500,97864,45581809,0.65,14.0,7.39,1.19,290.44,1799.37,214700,100,3575,1964
7282,豊田合成(株),2518,2595,2517.8673,2517,2569,2517,225700,327365,130010011,2.22,56.0,14.17,1.03,177.69,2452.04,251800,100,3150,2336
7296,(株)エフ・シー・シー,2038,2116,2038.4874,2044,2049,2005,526900,107289,52644030,1.96,40.0,15.74,0.87,129.51,2347.57,203800,100,2267,1755
7309,(株)シマノ,14840,15270,14839.109600000002,14870,14990,14760,346500,1375965,92720000,1.04,155.0,23.12,3.83,641.83,3875.66,1484000,100,19360,14580
7313,テイ・エス　テック(株),3380,3490,3379.0176,3415,3455,3375,209900,229840,68000000,1.95,66.0,9.99,1.19,338.24,2837.65,338000,100,3785,2551
7420,佐鳥電機(株),891,902,890.5701,892,899,883,50300,15991,17946826,3.59,32.0,9.87,0.45,90.23,1976.29,89100,100,975,737
7451,三菱食品(株),2567,2619,2566.1583,2580,2613,2561,44400,149208,58125490,1.64,42.0,13.33,1.05,192.51,2455.53,256700,100,2918,2430
7453,(株)良品計画,25510,26340,25513.43,25440,25650,25060,434900,716270,28078000,0.84,215.0,33.65,5.23,758.2,4877.01,2551000,100,29040,12470
7458,(株)第一興商,4670,4715,4669.918,4650,4700,4620,72000,270977,58025000,2.14,100.0,20.35,2.48,229.48,1885.45,467000,100,5030,3120
7459,(株)メディパルホールディングス,2179,2264,2178.4735,2203,2232,2178,357200,532819,244524496,1.1,24.0,19.27,1.25,113.05,1739.01,217900,100,2388,1319
7483,(株)ドウシシャ,2230,2274,2229.5572,2270,2271,2226,70500,83348,37375636,1.79,40.0,16.12,1.45,138.31,1539.05,223000,100,2350,1606
7518,ネットワンシステムズ(株),712,723,712.0895999999999,716,721,711,698700,61232,86000000,4.21,30.0,18.24,1.08,39.04,656.99,71200,100,955,698
7520,(株)エコス,1296,1335,1296.1724,1290,1322,1285,55300,13112,10116917,1.16,15.0,11.02,1.62,117.62,798.31,129600,100,1360,875
7532,(株)ドンキホーテホールディングス,4900,5010,4899.3054,4840,4930,4790,1451200,773803,157918960,0.41,20.0,33.09,3.64,148.06,1344.64,490000,100,5830,3875
7593,ＶＴホールディングス(株),732,753,731.884,742,758,730,349600,87387,119381034,2.46,18.0,18.32,2.79,39.95,262.41,73200,100,870,440
7595,(株)アルゴグラフィックス,1781,1835,1780.8144,1804,1821,1780,33400,19781,11106800,3.37,60.0,10.59,0.94,168.16,1887.03,178100,100,2069,1701
7606,(株)ユナイテッドアローズ,4755,4885,4756.035000000001,4800,4850,4750,188600,179739,37800000,1.64,78.0,20.26,4.83,234.75,983.83,475500,100,5200,3075
7611,(株)ハイデイ日高,3015,3060,3014.9938,3040,3045,3015,22800,60508,20068980,1.19,36.0,23.66,3.5,127.43,862.49,301500,100,3321,2851
7628,(株)オーハシテクニカ,1452,1506,1452.178,1454,1498,1450,37700,23581,16240040,2.62,38.0,7.9,0.93,183.82,1563.87,145200,100,1770,1450
7649,スギホールディングス(株),6000,6160,6000.438800000001,6030,6060,5960,210300,379985,63330838,0.67,40.0,27.53,2.98,217.96,2013.38,600000,100,6750,4820
7701,(株)島津製作所,1833,1914,1833.2027999999998,1849,1874,1823,1778000,542697,296070227,0.76,14.0,25.74,2.55,71.22,719.93,1833000,1000,2115,1145
7731,(株)ニコン,1538,1612,1538.0091,1552,1569,1500,9694300,616552,400878921,1.04,16.0,30.51,1.06,50.41,1444.27,153800,100,1809,1383
7741,ＨＯＹＡ(株),4831,4996,,4845,4897,4812,1091600,2056957,425782920,,,,3.51,,1376.68,483100,100,5434,3904
7751,キヤノン(株),3822,3879,3821.0211000000004,3812,3850,3801,5184800,5097644,1333763464,,,17.03,1.3,224.37,2950.15,382200,100,4539,3654
7752,(株)リコー,1123,1140,1123.2450000000001,1121,1132,1118,7146100,836909,744912078,3.12,35.0,9.81,0.69,114.5,1630.7,112350,100,1380,1094
7832,(株)バンダイナムコホールディングス,2762,2860,2762.6088,2780,2809,2752,1387800,613164,222000000,0.87,24.0,20.23,1.97,136.56,1399.48,276200,100,3025,2085
7860,エイベックス・グループ・ホールディングス(株),1620,1671,1619.7310000000002,1650,1663,1617,496400,72900,45000000,3.09,50.0,16.3,1.52,99.37,1068.6,162000,100,2514,1617
7936,(株)アシックス,3535,3760,3534.6285,3600,3670,3525,1397700,706869,199962991,0.66,23.5,31.95,3.18,110.63,1112.5,353500,100,4000,2634
7947,(株)エフピコ,4015,4185,4014.3970000000004,4060,4125,4005,103900,177801,44284212,1.54,62.0,19.55,1.94,205.34,2066.16,401500,100,4750,3650
7956,ピジョン(株),3290,3395,3289.7037000000005,3325,3350,3260,962100,400240,121653486,1.09,36.0,44.27,8.57,74.31,384.08,329000,100,4125,2293
7974,任天堂(株),23720,24915,23719.96,24300,24465,23580,1036600,3360389,141669000,0.63,150.0,81.4,2.38,291.4,9969.88,2372000,100,26050,11140
7988,(株)ニフコ,4700,4820,4700.4608,4730,4765,4680,326300,252646,53754477,1.91,90.0,16.73,2.05,280.96,2292.24,470000,100,5710,3750
8001,伊藤忠商事(株),1451,1474,1451.16,1440,1476,1440,6198800,2412853,1662889504,3.45,50.0,6.95,0.9,208.8,1606.4,145100,100,1756,1174
8002,丸紅(株),694,702,693.8868,690,704,683,10724200,1206305,1737940900,3.03,21.0,6.69,0.68,103.72,1026.1,69410,100,750,650
8012,長瀬産業(株),1511,1558,1510.665,1513,1530,1510,147400,192514,127408285,2.12,32.0,15.86,0.68,95.25,2237.93,151100,100,1736,1373
8015,豊田通商(株),2819,2883,2818.1232,2822,2862,2810,684100,998085,354056516,2.2,62.0,14.16,0.9,199.02,3140.17,281900,100,3525,2526
8020,兼松(株),193,199,193.04999999999998,194,197,192,3383000,81543,422501010,2.59,5.0,6.5,0.87,29.7,220.61,193000,1000,234,163
8028,(株)ファミリーマート,5720,5790,5721.007799999999,5720,5770,5700,275900,558748,97683133,1.92,110.0,25.86,1.98,221.23,2882.41,572000,100,6230,4400
8031,三井物産(株),1581,1595,1581.2409,1580,1600,1575,11633000,2840289,1796514127,4.05,64.0,11.81,0.62,133.89,2530.43,158100,100,1759,1462
8036,(株)日立ハイテクノロジーズ,2720,2839,2718.8044,2743,2749,2704,964900,374649,137738730,2.02,55.0,10.87,1.21,250.12,2244.46,272000,100,4120,2704
8043,スターゼン(株),360,365,360.09520000000003,363,364,360,159000,31593,87759216,2.22,8.0,12.56,0.91,28.67,394.2,360000,1000,444,358
8051,(株)山善,987,1013,986.8518000000001,988,1006,981,365500,92620,93840310,2.74,27.0,10.89,1.38,90.62,715.35,98700,100,1185,792
8053,住友商事(株),1318,1334,1317.888,1319,1336,1311,5644900,1648295,1250602867,3.79,50.0,7.15,0.6,184.32,2187.15,131800,100,1513,1116
8056,日本ユニシス(株),1263,1312,1262.6086,1282,1304,1254,629400,138505,109663524,2.38,30.0,13.97,1.49,90.38,846.64,126300,100,1387,990
8058,三菱商事(株),2317,2328,2317.6164,2299,2348,2283,7713400,3762893,1624036751,2.42,56.0,10.42,0.61,222.42,3788.09,231700,100,2837,2000
8088,岩谷産業(株),746,772,746.0430000000001,750,758,743,974000,187518,251365028,0.94,7.0,16.69,1.63,44.7,457.55,746000,1000,854,728
8113,ユニ・チャーム(株),2607,2671,2607.3642,2610,2629,2591,2824700,1618825,620834319,0.57,14.8,35.61,3.92,73.22,664.7,260750,100,3398,2590
8114,(株)デサント,1793,1830,1792.65,1800,1835,1788,118500,137925,76924176,0.95,17.0,18.5,2.07,96.9,865.78,179300,100,2055,1063
8129,東邦ホールディングス(株),2704,2773,2704.0208,2732,2772,2699,308400,211642,78270142,0.96,26.0,18.31,1.2,147.68,2259.69,270400,100,3180,1612
8136,(株)サンリオ,3985,4065,3984.8899999999994,4000,4020,3915,614400,354925,89065301,2.01,80.0,30.2,5.46,131.95,729.58,398500,100,4320,2827
8137,サンワテクノス(株),1138,1171,1138.8102,1150,1155,1129,51700,16430,14438000,2.46,28.0,6.54,0.74,174.13,1534.56,113800,100,1444,1129
8159,(株)立花エレテック,1350,1376,1350.5808,1365,1378,1350,12800,35134,26025242,1.78,24.0,10.04,0.64,134.52,2099.33,135000,100,1600,1276
8184,(株)島忠,3005,3020,3005.5832,2975,3025,2974,259600,154424,51389104,2.0,60.0,14.68,0.74,204.74,4052.71,300500,100,3625,2676
8214,(株)ＡＯＫＩホールディングス,1443,1486,1442.8554,1450,1475,1439,213100,131673,91249504,2.77,40.0,11.62,0.94,124.17,1535.0,144300,100,1840,1159
8218,(株)コメリ,2791,2800,2791.3475,2749,2825,2749,245500,151856,54409168,1.29,36.0,17.65,0.99,158.15,2813.73,279100,100,3155,2264
8227,(株)しまむら,11940,12210,11937.4695,11990,12100,11920,119100,440745,36913299,1.59,190.0,14.85,1.52,803.87,7880.83,1194000,100,13620,9500
8233,(株)高島屋,1103,1124,1102.7816,1104,1114,1096,2480000,392137,355518963,0.91,10.0,16.78,0.96,65.72,1147.07,1103000,1000,1265,926
8253,(株)クレディセゾン,2437,2532,2436.7508,2485,2502,2431,859300,451929,185444772,1.44,35.0,12.79,0.98,190.52,2496.69,243700,100,2836,1930
8267,イオン(株),1827,1841,1827.3998,1808,1838,1800,5851900,1593442,871924572,1.53,28.0,35.93,1.26,50.86,1447.05,182750,100,2033,1126
8270,ユニーグループ・ホールディングス(株),814,821,813.9572000000001,806,822,802,1614000,190558,234100821,2.46,20.0,39.02,0.66,20.86,1239.51,81400,100,877,602
8273,(株)イズミ,5370,5600,5370.2948,5440,5460,5360,149300,423489,78861920,1.04,56.0,21.32,2.78,251.89,1928.67,537000,100,6170,4000
8279,(株)ヤオコー,6580,6610,6579.3056,6450,6650,6450,116900,263290,40013722,0.61,40.0,29.33,4.09,224.32,1609.6,658000,100,7030,3390
8282,(株)ケーズホールディングス,3935,3975,3935.5554,3930,3990,3895,312400,240140,61026739,2.03,80.0,11.69,1.15,336.66,3415.04,393500,100,4860,2901
8303,(株)新生銀行,262,269,261.9534,261,265,259,16959000,720591,2750346891,0.38,1.0,9.93,0.92,26.38,283.97,262000,1000,291,187
8304,(株)あおぞら銀行,443,451,443.1774,445,447,441,14312000,524022,1182894181,4.15,18.4,12.02,1.3,36.87,340.96,443000,1000,490,372
8306,(株)三菱ＵＦＪフィナンシャル・グループ,814,849,,810,823,807,116780800,11546199,14168853820,2.21,18.0,,0.75,,1087.02,81490,100,937,604
8308,(株)りそなホールディングス,624,646,624.3023,634,634,622,12070000,1451179,2324118014,2.72,17.0,8.27,0.88,75.49,706.13,62440,100,727,565
8309,三井住友トラスト・ホールディングス(株),531,551,531.3124,535,538,525,22433000,2073142,3903486408,2.45,13.0,12.44,0.84,42.71,629.25,531100,1000,594,406
8316,(株)三井住友フィナンシャルグループ,5041,5293,5041.7409,5120,5135,5023,14945600,7128254,1414055625,2.98,150.0,9.07,0.75,555.87,6743.54,504100,100,5770,3902
8327,(株)西日本シティ銀行,352,369,351.8904,356,357,350,4095000,280450,796732552,1.42,5.0,12.08,0.61,29.13,578.48,352000,1000,402,326
