Code	Corr	Open	High	Low	Close	Change	Ratio	Trend	Pred	Name
4568	0.41	2398	2412	2295	2296	-144	-6.23	0	2367	第一三共
5991	0.4	1200	1207	1168	1170	-74	-6.24	0	1206	ニッパツ
7282	0.53	2424	2450	2369	2369	-149	-6.25	0	2443	豊田合
5201	0.43	750	765	734	735	-47	-6.26	0	758	旭硝子
9449	0.3	1610	1663	1561	1563	-99	-6.27	0	1610	ＧＭＯ
3738	0.22	1926	1981	1861	1880	-119	-6.28	0	1938	ティーガイア
6651	0.5	2358	2412	2300	2304	-146	-6.29	0	2376	日東工業
8439	0.55	3750	3820	3630	3635	-230	-6.3	0	3748	ＴＣリース
6474	0.43	573	579	553	554	-36	-6.32	0	571	不二越
3436	0.39	1076	1093	1051	1053	-68	-6.36	0	1086	SUMCO
4205	0.41	1043	1049	1001	1005	-65	-6.37	0	1037	ゼオン
1925	0.56	2969	2996	2855	2861	-184	-6.4	0	2951	ハウス
6465	0.45	7500	7590	7250	7320	-470	-6.41	0	7554	ホシザキ電機
9007	0.57	1131	1146	1090	1090	-71	-6.42	0	1125	小田急
7313	0.36	3305	3335	3165	3175	-205	-6.43	0	3276	ＴＳテック
3360	0.44	2700	2747	2626	2626	-170	-6.44	0	2710	シップＨＤ
4922	0.3	10700	11180	10460	10520	-680	-6.45	0	10837	コーセー
7453	0.23	24260	25510	23860	23960	-1550	-6.46	0	24726	良品計画
8051	0.54	954	976	926	926	-61	-6.48	0	955	山善
4732	0.5	2128	2165	2078	2079	-136	-6.49	0	2145	ＵＳＳ
7459	0.47	2118	2157	2045	2045	-134	-6.5	0	2111	メディパル
7860	0.18	1600	1606	1501	1520	-100	-6.51	0	1569	エイベＧＨＤ
9503	0.41	1476	1518	1442	1442	-95	-6.52	0	1488	関西電力
5334	0.42	3080	3100	2965	2965	-195	-6.54	0	3062	特殊陶
7741	0.48	4638	4731	4533	4533	-298	-6.55	0	4681	ＨＯＹＡ
4528	0.35	14770	15160	14430	14430	-950	-6.58	0	14898	小野薬
1801	0.46	794	808	760	760	-51	-6.58	0	785	大成建
7240	0.49	2935	2977	2861	2865	-190	-6.6	0	2959	ＮＯＫ
4613	0.51	1974	2044	1934	1940	-129	-6.6	0	2003	関西ペ
5196	0.3	620	620	588	590	-40	-6.61	0	609	鬼ゴム
2267	0.47	6920	7120	6630	6630	-440	-6.62	0	6847	ヤクルト
6273	0.57	28800	29175	27885	27885	-1850	-6.63	0	28805	ＳＭＣ
7832	0.31	2648	2728	2585	2589	-173	-6.64	0	2674	バンナムＨＤ
9603	0.31	4010	4060	3875	3890	-260	-6.66	0	4018	ＨＩＳ
