銘柄コード,銘柄名称,株価,前日終値,予想株価 (PERxEPS),始値,高値,安値,出来高,時価総額 (百万円),発行済株式数,配当利回り (会社予想),1 株配当 (会社予想),PER (会社予想),PBR (実績),EPS (会社予想),BPS (実績),最低購入代金,単元株数,年初来高値,年初来安値
7860,エイベックス・グループ・ホールディングス(株),1520,1620,1520.361,1600,1606,1501,582700,68400,45000000,3.29,50.0,15.3,1.42,99.37,1068.6,152000,100,2514,1501
7936,(株)アシックス,3350,3535,3349.8764,3420,3475,3335,1323400,669876,199962991,0.7,23.5,30.28,3.01,110.63,1112.5,335000,100,4000,2634
7947,(株)エフピコ,3945,4015,3944.5814,3915,4045,3915,115100,174701,44284212,1.57,62.0,19.21,1.91,205.34,2066.16,394500,100,4750,3650
7956,ピジョン(株),3060,3290,3060.0858000000003,3150,3245,3060,1146800,372260,121653486,1.18,36.0,41.18,7.97,74.31,384.08,306000,100,4125,2293
7974,任天堂(株),21790,23720,21790.892,22690,23100,21765,1819200,3086968,141669000,0.69,150.0,74.78,2.19,291.4,9969.88,2179000,100,26050,11140
7988,(株)ニフコ,4455,4700,4456.0256,4635,4710,4440,473800,239476,53754477,2.02,90.0,15.86,1.94,280.96,2292.24,445500,100,5710,3750
8001,伊藤忠商事(株),1387,1451,1386.432,1420,1435,1385,9245000,2306428,1662889504,3.6,50.0,6.64,0.86,208.8,1606.4,138700,100,1756,1174
8002,丸紅(株),659,694,659.6592,680,682,659,17058400,1145824,1737940900,3.19,21.0,6.36,0.64,103.72,1026.1,65930,100,750,650
8012,長瀬産業(株),1442,1511,1442.085,1495,1510,1440,248700,183723,127408285,2.22,32.0,15.14,0.64,95.25,2237.93,144200,100,1736,1373
8015,豊田通商(株),2720,2819,2720.6034,2785,2799,2706,1085200,963034,354056516,2.28,62.0,13.67,0.87,199.02,3140.17,272000,100,3525,2526
8020,兼松(株),178,193,177.903,188,189,176,6645000,75205,422501010,2.81,5.0,5.99,0.81,29.7,220.61,178000,1000,234,163
8028,(株)ファミリーマート,5510,5720,5510.8393,5680,5770,5510,573000,538234,97683133,2.0,110.0,24.91,1.91,221.23,2882.41,551000,100,6230,4400
8031,三井物産(株),1516,1581,1516.9736999999998,1550,1558,1516,18189500,2724414,1796514127,4.22,64.0,11.33,0.6,133.89,2530.43,151650,100,1759,1462
8036,(株)日立ハイテクノロジーズ,2564,2720,2563.73,2607,2652,2560,687100,353162,137738730,2.15,55.0,10.25,1.14,250.12,2244.46,256400,100,4120,2560
8043,スターゼン(株),340,360,340.0262,354,355,340,215000,29838,87759216,2.35,8.0,11.86,0.86,28.67,394.2,340000,1000,444,340
8051,(株)山善,926,987,926.1364000000001,954,976,926,264400,86896,93840310,2.92,27.0,10.22,1.29,90.62,715.35,92600,100,1185,792
8053,住友商事(株),1251,1318,1251.5328,1300,1309,1251,9018900,1565129,1250602867,4.0,50.0,6.79,0.57,184.32,2187.15,125150,100,1513,1116
8056,日本ユニシス(株),1206,1263,1205.6691999999998,1207,1235,1201,797700,132254,109663524,2.49,30.0,13.34,1.42,90.38,846.64,120600,100,1387,990
8058,三菱商事(株),2211,2317,2210.8547999999996,2270,2307,2211,8070300,3591557,1624036751,2.53,56.0,9.94,0.58,222.42,3788.09,221150,100,2837,2000
8088,岩谷産業(株),698,746,698.214,721,725,696,1581000,175453,251365028,1.0,7.0,15.62,1.53,44.7,457.55,698000,1000,854,696
8113,ユニ・チャーム(株),2466,2607,2466.0496,2500,2559,2466,3463600,1530977,620834319,0.6,14.8,33.68,3.71,73.22,664.7,246600,100,3398,2466
8114,(株)デサント,1644,1793,1644.393,1742,1762,1644,134000,126463,76924176,1.03,17.0,16.97,1.9,96.9,865.78,164400,100,2055,1063
8129,東邦ホールディングス(株),2575,2704,2575.5392,2629,2689,2568,316000,201546,78270142,1.01,26.0,17.44,1.14,147.68,2259.69,257500,100,3180,1612
8136,(株)サンリオ,3780,3985,3780.3674999999994,3845,3900,3780,763800,336667,89065301,2.12,80.0,28.65,5.18,131.95,729.58,378000,100,4320,2827
8137,サンワテクノス(株),1063,1138,1062.193,1085,1116,1051,78600,15348,14438000,2.63,28.0,6.1,0.69,174.13,1534.56,106300,100,1444,1051
8159,(株)立花エレテック,1253,1350,1252.3812000000003,1320,1357,1235,29200,32610,26025242,1.92,24.0,9.31,0.6,134.52,2099.33,125300,100,1600,1235
8184,(株)島忠,2907,3005,2907.308,2977,3005,2902,241400,149388,51389104,2.06,60.0,14.2,0.72,204.74,4052.71,290700,100,3625,2676
8214,(株)ＡＯＫＩホールディングス,1382,1443,1382.0121000000001,1400,1442,1380,224400,126107,91249504,2.89,40.0,11.13,0.9,124.17,1535.0,138200,100,1840,1159
8218,(株)コメリ,2647,2791,2647.431,2745,2773,2647,156900,144021,54409168,1.36,36.0,16.74,0.94,158.15,2813.73,264700,100,3155,2264
8227,(株)しまむら,11170,11940,11173.793,11580,11680,11170,179800,412322,36913299,1.7,190.0,13.9,1.42,803.87,7880.83,1117000,100,13620,9500
8233,(株)高島屋,1050,1103,1050.2056,1089,1098,1050,3768000,373295,355518963,0.95,10.0,15.98,0.92,65.72,1147.07,1050000,1000,1265,926
8253,(株)クレディセゾン,2297,2437,2297.6712,2387,2418,2294,1427200,425967,185444772,1.52,35.0,12.06,0.92,190.52,2496.69,229700,100,2836,1930
8267,イオン(株),1817,1827,1817.2278,1819,1876,1801,10272500,1584287,871924572,1.54,28.0,35.73,1.26,50.86,1447.05,181700,100,2033,1126
8270,ユニーグループ・ホールディングス(株),775,814,774.949,799,802,769,2608200,181428,234100821,2.58,20.0,37.15,0.63,20.86,1239.51,77500,100,877,602
8273,(株)イズミ,5120,5370,5120.923699999999,5250,5390,5120,140400,403773,78861920,1.09,56.0,20.33,2.65,251.89,1928.67,512000,100,6170,4000
8279,(株)ヤオコー,6110,6580,6110.4767999999995,6300,6490,6080,158300,244484,40013722,0.65,40.0,27.24,3.8,224.32,1609.6,611000,100,7030,3390
8282,(株)ケーズホールディングス,3855,3935,3854.757,3865,3975,3835,471600,235258,61026739,2.08,80.0,11.45,1.13,336.66,3415.04,385500,100,4860,2901
8303,(株)新生銀行,240,262,240.058,252,255,238,47681000,660083,2750346891,0.42,1.0,9.1,0.85,26.38,283.97,240000,1000,291,187
8304,(株)あおぞら銀行,414,443,414.0501,430,433,413,23830000,489718,1182894181,4.44,18.4,11.23,1.21,36.87,340.96,414000,1000,490,372
8306,(株)三菱ＵＦＪフィナンシャル・グループ,746,814,,779,787,745,170240800,10582717,14168853820,2.41,18.0,,0.69,,1087.02,74690,100,937,604
8308,(株)りそなホールディングス,578,624,578.2533999999999,595,599,573,30467300,1343805,2324118014,2.94,17.0,7.66,0.82,75.49,706.13,57820,100,727,565
8309,三井住友トラスト・ホールディングス(株),490,531,490.31080000000003,506,510,487,36822000,1913099,3903486408,2.65,13.0,11.48,0.78,42.71,629.25,490100,1000,594,406
8316,(株)三井住友フィナンシャルグループ,4635,5041,4635.9558,4810,4860,4635,21336000,6554148,1414055625,3.24,150.0,8.34,0.69,555.87,6743.54,463500,100,5770,3902
8327,(株)西日本シティ銀行,325,352,325.0908,341,343,324,4912000,258938,796732552,1.54,5.0,11.16,0.56,29.13,578.48,325000,1000,402,324
8331,(株)千葉銀行,872,935,871.8679999999999,920,922,868,5266000,763454,875521087,1.61,14.0,13.7,0.83,63.64,1053.67,872000,1000,1055,737
8332,(株)横浜銀行,729,786,729.3263999999999,772,780,729,7788000,914469,1254071054,1.51,11.0,12.54,0.93,58.16,786.62,729200,1000,858,606
8333,(株)常陽銀行,632,671,632.0629,653,660,632,4587000,484259,766231875,1.82,11.5,16.03,0.74,39.43,852.4,632000,1000,760,554
8334,(株)群馬銀行,776,837,776.2761,807,815,775,2077000,365409,470888177,1.42,11.0,13.47,0.66,57.63,1176.44,776000,1000,948,720
8354,(株)ふくおかフィナンシャルグループ,591,639,591.0576,620,627,590,5662000,508119,859761868,2.03,12.0,13.72,0.66,43.08,894.33,591000,1000,739,541
8355,(株)静岡銀行,1280,1368,1280.3472,1343,1355,1280,3460000,851365,665129069,1.56,20.0,15.84,0.84,80.83,1528.19,1280000,1000,1519,999
8356,(株)十六銀行,484,525,484.0526,512,513,482,1176000,183553,379241348,1.45,7.0,15.46,0.53,31.31,918.51,484000,1000,570,375
8358,スルガ銀行(株),2226,2427,2225.3,2350,2376,2214,1595900,574618,258139248,0.85,19.0,14.96,1.78,148.75,1253.2,222600,100,2854,2068
8359,(株)八十二銀行,820,895,819.9576000000001,865,866,820,1374000,419105,511103411,1.1,9.0,18.27,0.62,44.88,1330.78,820000,1000,997,713
8377,(株)ほくほくフィナンシャルグループ,264,284,264.0654,275,279,264,8628000,356830,1351630146,1.61,4.25,14.22,0.61,18.57,434.22,264000,1000,315,224
8379,(株)広島銀行,648,708,648.0544,683,686,648,2269000,405173,625266342,1.39,9.0,15.68,0.91,41.33,711.49,648000,1000,778,548
8382,(株)中国銀行,1711,1838,1710.4460000000001,1798,1817,1710,653400,342666,200272106,1.05,18.0,14.23,0.65,120.2,2637.08,171100,100,2044,1561
8385,(株)伊予銀行,1347,1473,1347.0732,1426,1440,1347,1251000,436125,323775366,0.89,12.0,16.83,0.72,80.04,1865.6,134700,100,1638,1230
8410,(株)セブン銀行,485,536,484.89779999999996,515,516,485,12633000,577635,1191001000,1.65,8.0,23.29,3.39,20.82,143.21,48500,100,661,479
8411,(株)みずほフィナンシャルグループ,229,250,229.61860000000001,240,241,228,428373500,5692259,24792067677,3.27,7.5,8.98,0.7,25.57,330.12,22960,100,280,191
8418,(株)山口フィナンシャルグループ,1459,1542,1459.0679999999998,1506,1538,1459,1707000,385692,264353616,1.03,15.0,11.28,0.61,129.35,2393.64,1459000,1000,1709,1136
8424,芙蓉総合リース(株),4465,4845,4465.0372,4705,4780,4460,72500,135235,30287810,1.93,86.0,8.41,0.66,530.92,6717.96,446500,100,5430,3710
8425,興銀リース(株),2411,2546,2410.671,2490,2522,2410,137100,102827,42649000,2.49,60.0,8.94,0.85,269.65,2824.04,241100,100,2984,2168
8439,東京センチュリーリース(株),3635,3865,3635.7243,3750,3820,3630,142100,387580,106624620,1.93,70.0,10.51,1.28,345.93,2831.9,363500,100,4290,2628
8473,ＳＢＩホールディングス(株),1447,1575,,1519,1535,1441,4488800,324941,224561761,,,,0.72,,2010.31,144700,100,1828,1228
8508,Ｊトラスト(株),914,992,914.0823999999999,962,983,913,1200000,108448,118652354,1.31,12.0,22.99,0.59,39.76,1554.35,91400,100,1335,904
8515,アイフル(株),412,410,412.0142,411,442,403,57265100,199246,483607536,0.0,0.0,27.82,1.99,14.81,206.96,41200,100,487,343
8524,(株)北洋銀行,468,510,467.9676,497,505,466,1420500,186760,399060179,2.14,10.0,10.98,0.5,42.62,936.96,46800,100,571,420
8544,(株)京葉銀行,612,658,611.7356,638,647,611,861000,178004,290855716,1.8,11.0,11.27,0.61,54.28,1009.35,612000,1000,759,580
8566,リコーリース(株),3330,3525,3331.6911000000005,3415,3485,3315,59900,104040,31243223,1.65,55.0,9.63,0.76,345.97,4401.86,333000,100,4045,2907
8570,イオンフィナンシャルサービス(株),2550,2862,2549.4815,2743,2748,2544,2108100,531674,208499435,2.59,66.0,15.35,1.85,166.09,1381.71,255000,100,3620,2087
8572,アコム(株),524,548,524.055,538,559,523,12002700,836452,1596282800,,,16.1,2.49,32.55,210.19,52400,100,624,306
8586,日立キャピタル(株),2815,3045,2815.5602000000003,2950,2999,2805,451900,351387,124826552,2.7,76.0,10.97,0.98,256.66,2878.97,281500,100,3475,2201
8591,オリックス(株),1578,1689,,1630,1643,1573,10650000,2090009,1324047228,,,,0.88,,1794.07,157850,100,2060,1299
8593,三菱ＵＦＪリース(株),574,610,573.9075,595,601,574,2129400,514209,895834160,1.81,10.4,11.09,0.85,51.75,676.82,57400,100,701,498
8601,(株)大和証券グループ本社,830,869,,846,854,823,17405000,1451984,1749378772,,,,1.12,,744.3,830000,1000,1048,823
8604,野村ホールディングス(株),742,795,,765,777,725,53443700,2838253,3822562601,,,,0.96,,774.39,74250,100,909,609
8609,(株)岡三証券グループ,734,794,,774,776,732,1094000,152830,208214969,,,,0.99,,738.98,734000,1000,1032,732
8616,東海東京フィナンシャル・ホールディングス(株),784,843,,817,828,782,1707600,219976,280582115,,,,1.33,,587.38,78400,100,993,739
8628,松井証券(株),1018,1053,,1030,1059,1011,2702900,274111,269264702,,,,2.93,,347.44,101800,100,1200,970
8697,(株)日本取引所グループ,3560,3845,3560.324,3650,3740,3555,1957700,977343,274534550,2.05,73.0,29.62,4.01,120.2,887.77,356000,100,4480,2582
8729,ソニーフィナンシャルホールディングス(株),2164,2260,2164.6156,2202,2244,2163,1966300,941340,435000000,2.54,55.0,16.52,1.75,131.03,1235.39,216400,100,2483,1606
8750,第一生命保険(株),2026,2140,2026.3229999999999,2056,2095,2013,16742400,2427195,1198023000,1.73,35.0,14.95,0.69,135.54,2932.83,202600,100,2665,1534
8766,東京海上ホールディングス(株),4474,4802,4474.4007,4670,4700,4470,3931500,3389164,757524375,2.35,105.0,14.07,0.93,318.01,4820.2,447400,100,5504,3703
8795,(株)Ｔ＆Ｄホールディングス,1529,1658,1528.9402,1593,1599,1522,4827900,1041983,681480000,1.64,25.0,13.03,0.77,117.34,1996.28,152900,100,1978,1254
8801,三井不動産(株),3317,3616,3316.6164,3466,3492,3261,10864000,3288556,991424727,0.84,28.0,30.63,1.75,108.28,1897.79,3317000,1000,3879,2951
8802,三菱地所(株),2578,2790,2578.4995,2690,2710,2530,14577000,3585139,1390397097,0.54,14.0,51.11,2.38,50.45,1085.35,2578500,1000,2975,2321
8830,住友不動産(株),4050,4423,4049.2445999999995,4240,4286,3982,7030000,1928148,476085978,0.54,22.0,21.81,2.23,185.66,1817.25,4050000,1000,5064,3715
8840,(株)大京,187,202,187.04160000000002,194,196,186,6288000,157742,843542737,1.6,3.0,12.57,1.02,14.88,184.17,187000,1000,225,162
8848,(株)レオパレス２１,538,572,538.0908,558,573,529,7770900,143885,267443915,,,8.84,1.09,60.87,493.22,53800,100,817,529
8870,住友不動産販売(株),3240,3425,3240.7176,3325,3385,3220,83900,185328,57200000,1.54,50.0,15.83,2.02,204.72,1604.89,324000,100,3710,2628
8876,(株)リロ・ホールディング,11940,12950,11939.5875,12310,12550,11760,96100,182624,15295120,1.18,141.0,25.07,5.72,476.25,2087.79,1194000,100,14980,8270
8897,(株)タカラレーベン,491,533,491.3062,504,516,486,2497300,62848,128000000,2.04,10.0,6.71,1.82,73.22,269.43,49100,100,832,478
8905,イオンモール(株),2018,2141,2017.7724,2062,2100,2006,1084100,459890,227893997,1.09,22.0,18.69,1.39,107.96,1449.65,201800,100,2531,1911
8933,ＮＴＴ都市開発(株),1118,1202,1117.8636000000001,1151,1172,1109,1769000,367956,329120000,1.43,16.0,30.66,1.88,36.46,594.83,111800,100,1335,1099
9001,東武鉄道(株),530,560,530.0804,549,551,530,5655000,570037,1075540607,1.13,6.0,23.29,1.47,22.76,361.33,530000,1000,609,493
9003,相鉄ホールディングス(株),670,711,670.0727999999999,686,697,670,1766000,328787,490727495,0.97,6.5,28.06,3.11,23.88,215.5,670000,1000,808,495
9005,東京急行電鉄(株),843,891,842.8739999999999,873,880,843,5168000,1053531,1249739752,1.01,8.5,23.81,1.86,35.4,452.69,843000,1000,968,712
9007,小田急電鉄(株),1090,1161,1090.108,1131,1146,1090,2772000,803325,736995435,0.83,9.0,28.9,2.48,37.72,439.27,1090000,1000,1353,1014
9008,京王電鉄(株),913,961,912.939,939,949,913,2195000,586835,642754152,0.93,8.5,30.3,1.77,30.13,515.41,913000,1000,1058,835
9009,京成電鉄(株),1305,1398,1304.6520000000003,1355,1365,1304,1696000,449993,344822371,0.46,6.0,16.3,1.65,80.04,793.0,1305000,1000,1706,1304
9020,東日本旅客鉄道(株),11025,11970,11026.8972,11520,11670,11025,2089300,4338338,393500000,1.18,130.0,18.18,1.85,606.54,5974.41,1102500,100,12815,8710
9021,西日本旅客鉄道(株),8165,8755,8166.351499999999,8650,8714,8165,1589000,1581846,193735000,1.59,130.0,17.47,1.93,467.45,4232.83,816500,100,9488,5484
9022,東海旅客鉄道(株),19340,21185,19337.8784,20330,20475,19340,861900,3984040,206000000,0.62,120.0,12.56,1.8,1539.64,10716.64,1934000,100,24800,17170
9031,西日本鉄道(株),592,641,591.9966,615,618,592,1141000,234906,396800930,1.18,7.0,21.06,1.64,28.11,361.78,592000,1000,692,480
9041,近鉄グループホールディングス(株),419,440,419.023,429,431,419,8877000,798874,1906620616,1.19,5.0,34.63,2.6,12.1,161.26,419000,1000,486,380
9042,阪急阪神ホールディングス(株),716,756,716.1,739,743,716,4074000,910327,1271406928,0.98,7.0,17.36,1.34,41.25,534.08,716000,1000,824,618
9045,京阪電気鉄道(株),761,803,760.9369999999999,776,794,760,1831000,430660,565913515,0.79,6.0,28.9,2.16,26.33,352.41,761000,1000,872,634
9048,名古屋鉄道(株),471,488,471.0156,472,483,471,4343000,433213,919772531,1.06,5.0,22.44,1.55,20.99,303.68,471000,1000,525,434
9062,日本通運(株),593,623,593.1065,607,614,591,4314000,615534,1038000000,1.69,10.0,17.47,1.1,33.95,538.31,593000,1000,733,559
9064,ヤマトホールディングス(株),2334,2410,2334.2678,2400,2469,2333,3599300,1016826,435564792,1.11,26.0,22.46,1.72,103.93,1359.48,233450,100,2958,2278
9065,山九(株),586,627,585.9846,607,614,586,1740000,191082,326078030,1.71,10.0,12.97,1.24,45.18,473.09,586000,1000,714,444
9069,センコー(株),847,892,847.2562,862,883,826,747000,120213,141927426,2.13,18.0,13.58,1.43,62.39,590.86,847000,1000,948,558
9076,セイノーホールディングス(株),1378,1456,1378.1936999999998,1418,1441,1377,1374800,286183,207679783,,,18.31,0.76,75.27,1808.88,137800,100,1640,1154
9086,(株)日立物流,2000,2094,1999.5689,2041,2090,2000,194600,223553,111776714,1.5,30.0,14.87,1.11,134.47,1800.07,200000,100,2380,1381
9202,ＡＮＡホールディングス(株),345,367,345.5136,357,361,345,46008000,1214925,3516425257,1.45,5.0,23.22,1.48,14.88,232.82,345500,1000,410,291
9301,三菱倉庫(株),1471,1561,1471.1115,1550,1555,1470,996000,258780,175921478,0.82,12.0,26.85,0.97,54.79,1515.8,1471000,1000,2042,1470
9364,(株)上組,1017,1051,1016.9784000000001,1007,1038,1001,1544000,279010,274345675,1.18,12.0,16.44,0.86,61.86,1179.34,1017000,1000,1273,1001
9375,(株)近鉄エクスプレス,4515,4860,4514.3889,4655,4770,4515,107400,162540,36000000,1.15,52.0,13.89,1.3,325.01,3474.84,451500,100,6430,4405
9404,日本テレビホールディングス(株),2120,2228,2119.841,2168,2208,2118,733700,559303,263822080,1.42,30.0,17.02,0.94,124.55,2253.13,212000,100,2499,1693
9422,コネクシオ(株),1297,1409,1297.4422,1362,1410,1284,126700,72532,55923000,3.47,45.0,11.54,2.24,112.43,578.26,129700,100,1496,962
9432,日本電信電話(株),4368,4674,4368.1808,4570,4622,4368,6998700,9930187,2273394470,2.29,100.0,14.68,1.06,297.56,4131.77,436800,100,5066,3011
9433,ＫＤＤＩ(株),3045,3166,3045.6477000000004,3110,3135,3006,9535500,8195108,2690890800,2.13,65.0,15.57,2.33,195.61,1308.71,304550,100,3375,2452
9435,(株)光通信,7800,8230,7797.8628,8080,8240,7770,296100,372447,47749642,2.31,180.0,16.38,2.19,476.06,3554.32,780000,100,9940,6350
9437,(株)ＮＴＴドコモ,2504,2634,2504.1412,2537,2599,2504,8383700,10232816,4085772000,2.79,70.0,20.68,1.8,121.09,1393.26,250450,100,2874,1731
9449,ＧＭＯインターネット(株),1563,1662,1563.1440000000002,1610,1663,1561,1468200,184132,117806777,1.66,26.0,20.46,5.27,76.4,296.68,156300,100,2203,904
9468,(株)ＫＡＤＯＫＡＷＡ・ＤＷＡＮＧＯ,1453,1511,1453.1799999999998,1450,1490,1450,1201100,103006,70892060,1.38,20.0,25.72,1.0,56.5,1449.14,145300,100,2100,1384
9501,東京電力(株),775,842,,827,832,763,113489700,1245439,1607017531,0.0,0.0,,0.54,,1442.25,77500,100,939,442
9503,関西電力(株),1442,1537,,1476,1518,1442,4479200,1354122,938733028,,,,1.15,,1254.13,144250,100,1768,1032
9513,Ｊ−ＰＯＷＥＲ,3690,3960,3690.2564999999995,3890,3945,3690,978500,675459,183051100,1.9,70.0,13.51,0.97,273.15,3808.89,369000,100,4690,3690
9531,東京ガス(株),657,695,657.3496,680,689,657,10864000,1608267,2446778295,1.52,10.0,15.76,1.43,41.71,460.97,657300,1000,805,620
9532,大阪ガス(株),492,515,492.714,509,512,491,10671000,1026283,2083400000,2.03,10.0,13.95,1.11,35.32,443.48,492600,1000,534,427
9600,(株)アイネット,1150,1320,1149.9456,1249,1280,1149,90400,16981,14765840,2.78,32.0,16.16,1.43,71.16,805.51,115000,100,1365,870
9602,東宝(株),2751,2910,2750.5391999999997,2810,2855,2750,876400,519913,188990633,0.91,25.0,24.06,1.82,114.32,1513.2,275100,100,3445,2519
9603,(株)エイチ・アイ・エス,3890,4150,3890.3480000000004,4010,4060,3875,402600,266554,68522936,0.57,22.0,23.8,2.68,163.46,1448.96,389000,100,4765,3400
9613,(株)ＮＴＴデータ,5550,5690,5549.992,5640,5740,5530,1547400,1556775,280500000,1.26,70.0,27.8,2.05,199.64,2713.92,555000,100,6110,4180
9616,(株)共立メンテナンス,6850,7180,6849.2175,6880,7150,6820,419500,132033,19274927,0.73,50.0,27.59,2.47,248.25,2769.61,685000,100,9260,4733
9627,(株)アインファーマシーズ,5500,5770,5499.8424,5600,5800,5500,284000,175385,31888212,0.73,40.0,24.12,3.64,228.02,1511.57,550000,100,6880,3445
9640,(株)セゾン情報システムズ,1215,1255,1214.6640000000002,1224,1233,1211,3600,19683,16200000,,,9.46,1.69,128.4,718.71,121500,100,1610,962
9682,(株)ＤＴＳ,2575,2692,2574.5950000000003,2644,2714,2575,184200,64947,25222266,2.14,55.0,13.22,1.63,194.75,1576.03,257500,100,3085,2183
9684,(株)スクウェア・エニックス・ホールディングス,2831,3150,2830.7897999999996,3060,3145,2805,2854800,346153,122272396,1.06,30.0,31.38,2.18,90.21,1300.6,283100,100,3410,2210
9719,ＳＣＳＫ(株),4145,4225,4144.209,4105,4250,4105,711700,447604,107986403,1.69,70.0,19.55,3.21,211.98,1292.41,414500,100,4665,2802
9735,セコム(株),7473,7780,7473.933,7650,7785,7428,1224600,1743367,233288717,1.81,135.0,20.34,2.02,367.45,3708.65,747300,100,9041,6530
9739,ＮＳＷ,924,1004,924.1047,985,990,923,130100,13768,14900000,3.25,30.0,13.77,1.04,67.11,887.53,92400,100,1295,816
9742,(株)アイネス,973,1046,972.9843999999999,1009,1027,965,386200,31233,32100000,1.64,16.0,27.08,0.72,35.93,1346.02,97300,100,1422,851
9766,コナミ(株),2423,2550,2422.889,2506,2526,2410,1130300,347701,143500000,0.87,21.0,35.35,1.52,68.54,1599.28,242300,100,2706,1900
9783,(株)ベネッセホールディングス,3145,3265,3144.9959999999996,3195,3235,3145,675200,322216,102453453,3.02,95.0,79.6,1.61,39.51,1948.03,314500,100,4030,2930
9787,イオンディライト(株),3770,3855,3770.6872000000003,3725,3885,3725,126100,204220,54169633,1.38,52.0,21.07,2.6,178.96,1451.28,377000,100,4415,2488
9810,日鉄住金物産(株),391,415,391.106,406,409,390,1497000,121045,309578001,3.84,15.0,6.91,0.7,56.6,555.86,391000,1000,468,383
9831,(株)ヤマダ電機,456,467,456.0087,457,466,454,9129400,440719,966489740,1.32,6.0,13.89,0.73,32.83,627.92,45600,100,554,376
9843,(株)ニトリホールディングス,9390,10090,9388.1375,9670,9890,9390,606400,1074624,114443496,0.64,60.0,23.75,3.24,395.29,2899.71,939000,100,11850,6350
9934,因幡電機産業(株),3735,3945,3735.628,3830,3885,3735,81400,103859,27807000,2.68,100.0,12.35,1.03,302.48,3625.12,373500,100,4525,3735
9936,(株)王将フードサービス,3855,4015,,3965,3975,3855,104800,89768,23286230,2.59,100.0,,1.8,,2139.77,385500,100,4905,3855
9948,(株)アークス,2439,2516,2439.4578,2466,2535,2439,142800,138170,56650468,1.72,42.0,19.37,1.16,125.94,2110.76,243900,100,2953,2302
9956,(株)バロー,3485,3690,3484.1632000000004,3550,3660,3480,477200,183526,52661699,1.0,35.0,17.44,1.93,199.78,1805.18,348500,100,3875,1985
9962,(株)ミスミグループ本社,1402,1428,1402.1483999999998,1400,1471,1389,4107300,384702,274395252,1.1,15.42,22.74,2.86,61.66,490.93,140200,100,1900,1253
9983,(株)ファーストリテイリング,50900,52170,50894.246699999996,51440,52890,50120,1074700,5399149,106073656,0.69,350.0,43.23,6.32,1177.29,8048.03,5090000,100,61970,40610
9984,ソフトバンクグループ(株),7136,7362,,7215,7288,7060,11159300,8567912,1200660365,0.56,40.0,,2.18,,3279.85,713600,100,7827,6600
9989,(株)サンドラッグ,6620,6990,6620.1624,6820,6990,6620,362500,444636,67165592,1.06,70.0,20.52,3.36,322.62,1972.2,662000,100,7990,4665
