銘柄コード,銘柄名称,株価,前日終値,予想株価 (PERxEPS),始値,高値,安値,出来高,時価総額 (百万円),発行済株式数,配当利回り (会社予想),1 株配当 (会社予想),PER (会社予想),PBR (実績),EPS (会社予想),BPS (実績),最低購入代金,単元株数,年初来高値,年初来安値
7860,エイベックス・グループ・ホールディングス(株),1470,1520,1469.6823,1481,1560,1431,636900,66150,45000000,3.4,50.0,14.79,1.38,99.37,1068.6,147000,100,2514,1431
7936,(株)アシックス,3190,3350,3189.4628999999995,3160,3370,3150,1937200,637882,199962991,0.74,23.5,28.83,2.87,110.63,1112.5,319000,100,4000,2634
7947,(株)エフピコ,3960,3945,3961.0086,3895,4055,3830,193100,175365,44284212,1.57,62.0,19.29,1.92,205.34,2066.16,396000,100,4750,3650
7956,ピジョン(株),3020,3060,3019.9584,2880,3230,2844,1734700,367394,121653486,1.19,36.0,40.64,7.86,74.31,384.08,302000,100,4125,2293
7974,任天堂(株),22350,21790,22350.379999999997,21140,23430,21070,1793000,3166302,141669000,0.67,150.0,76.7,2.24,291.4,9969.88,2235000,100,26050,11140
7988,(株)ニフコ,4475,4455,4475.6928,4295,4650,4285,530100,240551,53754477,2.01,90.0,15.93,1.95,280.96,2292.24,447500,100,5710,3750
8001,伊藤忠商事(株),1320,1387,1319.6160000000002,1308,1391,1305,11900800,2195846,1662889504,3.79,50.0,6.32,0.82,208.8,1606.4,132050,100,1756,1174
8002,丸紅(株),626,659,626.4688,630,657,622,20037500,1089341,1737940900,3.35,21.0,6.04,0.61,103.72,1026.1,62680,100,750,622
8012,長瀬産業(株),1358,1442,1358.2649999999999,1386,1420,1357,311900,173020,127408285,2.36,32.0,14.26,0.61,95.25,2237.93,135800,100,1736,1357
8015,豊田通商(株),2602,2720,2601.1914,2626,2720,2581,1738100,921255,354056516,2.38,62.0,13.07,0.83,199.02,3140.17,260200,100,3525,2526
8020,兼松(株),168,178,168.102,168,179,165,6498000,70980,422501010,2.98,5.0,5.66,0.76,29.7,220.61,168000,1000,234,163
8028,(株)ファミリーマート,5260,5510,5260.8494,5310,5490,5190,722100,513813,97683133,2.09,110.0,23.78,1.82,221.23,2882.41,526000,100,6230,4400
8031,三井物産(株),1455,1516,1455.3842999999997,1482,1524,1445,23184000,2613928,1796514127,4.4,64.0,10.87,0.58,133.89,2530.43,145500,100,1759,1445
8036,(株)日立ハイテクノロジーズ,2517,2564,2516.2072000000003,2434,2642,2401,1171900,346688,137738730,2.19,55.0,10.06,1.12,250.12,2244.46,251700,100,4120,2401
8043,スターゼン(株),320,340,319.9572,316,339,315,246000,28083,87759216,2.5,8.0,11.16,0.81,28.67,394.2,320000,1000,444,315
8051,(株)山善,882,926,881.7326,900,934,870,335300,82767,93840310,3.06,27.0,9.73,1.23,90.62,715.35,88200,100,1185,792
8053,住友商事(株),1184,1251,1183.3344,1201,1247,1180,14937800,1480714,1250602867,4.22,50.0,6.42,0.54,184.32,2187.15,118400,100,1513,1116
8056,日本ユニシス(株),1228,1206,1228.2641999999998,1180,1286,1168,1063900,134667,109663524,2.44,30.0,13.59,1.45,90.38,846.64,122800,100,1387,990
8058,三菱商事(株),2083,2211,2084.0753999999997,2101,2205,2077,15928800,3383681,1624036751,2.69,56.0,9.37,0.55,222.42,3788.09,208350,100,2837,2000
8088,岩谷産業(株),667,698,666.9240000000001,664,696,655,1758000,167660,251365028,1.05,7.0,14.92,1.46,44.7,457.55,667000,1000,854,655
8113,ユニ・チャーム(株),2441,2466,2441.1548000000003,2343,2576,2305,6284900,1515767,620834319,0.61,14.8,33.34,3.67,73.22,664.7,244150,100,3398,2305
8114,(株)デサント,1587,1644,1587.222,1575,1680,1566,191900,122079,76924176,1.07,17.0,16.38,1.83,96.9,865.78,158700,100,2055,1063
8129,東邦ホールディングス(株),2500,2575,2500.2224,2464,2619,2464,345200,195675,78270142,1.04,26.0,16.93,1.11,147.68,2259.69,250000,100,3180,1612
8136,(株)サンリオ,3605,3780,3604.874,3600,3775,3565,1048800,321080,89065301,2.22,80.0,27.32,4.94,131.95,729.58,360500,100,4320,2827
8137,サンワテクノス(株),1010,1063,1009.954,1003,1060,990,70800,14582,14438000,2.77,28.0,5.8,0.66,174.13,1534.56,101000,100,1444,990
8159,(株)立花エレテック,1203,1253,1202.6088,1224,1287,1201,22100,31308,26025242,2.0,24.0,8.94,0.57,134.52,2099.33,120300,100,1600,1201
8184,(株)島忠,2829,2907,2829.5068,2836,2919,2791,280300,145380,51389104,2.12,60.0,13.82,0.7,204.74,4052.71,282900,100,3625,2676
8214,(株)ＡＯＫＩホールディングス,1379,1382,1379.5286999999998,1333,1433,1333,653900,125833,91249504,2.9,40.0,11.11,0.9,124.17,1535.0,137900,100,1840,1159
8218,(株)コメリ,2535,2647,2535.1445000000003,2526,2636,2503,227900,137927,54409168,1.42,36.0,16.03,0.9,158.15,2813.73,253500,100,3155,2264
8227,(株)しまむら,10840,11170,10836.1676,10720,11320,10620,175700,400140,36913299,1.75,190.0,13.48,1.38,803.87,7880.83,1084000,100,13620,9500
8233,(株)高島屋,1019,1050,1019.3172,1015,1071,995,4161000,362274,355518963,0.98,10.0,15.51,0.89,65.72,1147.07,1019000,1000,1265,926
8253,(株)クレディセゾン,2254,2297,2253.8516,2256,2408,2222,1802600,417993,185444772,1.55,35.0,11.83,0.9,190.52,2496.69,225400,100,2836,1930
8267,イオン(株),1715,1817,1714.9992,1783,1838,1690,11331600,1495351,871924572,1.63,28.0,33.72,1.19,50.86,1447.05,171500,100,2033,1126
8270,ユニーグループ・ホールディングス(株),732,775,731.9774000000001,750,766,730,2785600,171362,234100821,2.73,20.0,35.09,0.59,20.86,1239.51,73200,100,877,602
8273,(株)イズミ,4955,5120,4954.6763,4800,5130,4800,204000,390761,78861920,1.13,56.0,19.67,2.57,251.89,1928.67,495500,100,6170,4000
8279,(株)ヤオコー,5900,6110,5899.616,5810,6270,5680,228500,236081,40013722,0.68,40.0,26.3,3.67,224.32,1609.6,590000,100,7030,3390
8282,(株)ケーズホールディングス,3650,3855,3649.3944,3785,3815,3645,677600,222748,61026739,2.19,80.0,10.84,1.07,336.66,3415.04,365000,100,4860,2901
8303,(株)新生銀行,239,240,239.0028,233,248,228,50345000,657333,2750346891,0.42,1.0,9.06,0.84,26.38,283.97,239000,1000,291,187
8304,(株)あおぞら銀行,409,414,408.88829999999996,395,435,387,27990000,483804,1182894181,4.5,18.4,11.09,1.2,36.87,340.96,409000,1000,490,372
8306,(株)三菱ＵＦＪフィナンシャル・グループ,744,746,,717,798,716,197354600,10545878,14168853820,2.42,18.0,,0.68,,1087.02,74430,100,937,604
8308,(株)りそなホールディングス,560,578,560.8906999999999,552,592,545,29965400,1302901,2324118014,3.03,17.0,7.43,0.79,75.49,706.13,56060,100,727,545
8309,三井住友トラスト・ホールディングス(株),476,490,476.6436,479,499,469,31284000,1860792,3903486408,2.73,13.0,11.16,0.76,42.71,629.25,476700,1000,594,406
8316,(株)三井住友フィナンシャルグループ,4555,4635,4552.5752999999995,4500,4814,4490,19282500,6441023,1414055625,3.29,150.0,8.19,0.68,555.87,6743.54,455500,100,5770,3902
8327,(株)西日本シティ銀行,310,325,309.9432,309,325,306,4989000,246987,796732552,1.61,5.0,10.64,0.54,29.13,578.48,310000,1000,402,306
8331,(株)千葉銀行,825,872,824.7744,828,866,822,7262000,722305,875521087,1.7,14.0,12.96,0.78,63.64,1053.67,825000,1000,1055,737
8332,(株)横浜銀行,694,729,694.4304,695,736,691,8989000,871203,1254071054,1.58,11.0,11.94,0.88,58.16,786.62,694700,1000,858,606
8333,(株)常陽銀行,605,632,604.8562,605,634,599,11158000,463570,766231875,1.9,11.5,15.34,0.71,39.43,852.4,605000,1000,760,554
8334,(株)群馬銀行,755,776,754.953,740,788,740,2920000,355521,470888177,1.46,11.0,13.1,0.64,57.63,1176.44,755000,1000,948,720
8354,(株)ふくおかフィナンシャルグループ,561,591,560.9015999999999,570,592,560,6625000,482326,859761868,2.14,12.0,13.02,0.63,43.08,894.33,561000,1000,739,541
8355,(株)静岡銀行,1225,1280,1225.3828,1240,1287,1225,3782000,814783,665129069,1.63,20.0,15.16,0.8,80.83,1528.19,1225000,1000,1519,999
8356,(株)十六銀行,462,484,462.13559999999995,464,486,459,1287000,175210,379241348,1.52,7.0,14.76,0.5,31.31,918.51,462000,1000,570,375
8358,スルガ銀行(株),2195,2226,2195.55,2176,2296,2145,1408500,566616,258139248,0.87,19.0,14.76,1.75,148.75,1253.2,219500,100,2854,2068
8359,(株)八十二銀行,782,820,781.8096000000002,780,820,780,2039000,399683,511103411,1.15,9.0,17.42,0.59,44.88,1330.78,782000,1000,997,713
8377,(株)ほくほくフィナンシャルグループ,252,264,251.9949,251,264,249,9475000,340611,1351630146,1.69,4.25,13.57,0.58,18.57,434.22,252000,1000,315,224
8379,(株)広島銀行,621,648,621.1899,618,648,618,2654000,388290,625266342,1.45,9.0,15.03,0.87,41.33,711.49,621000,1000,778,548
8382,(株)中国銀行,1631,1711,1631.114,1631,1714,1631,910600,326644,200272106,1.1,18.0,13.57,0.62,120.2,2637.08,163100,100,2044,1561
8385,(株)伊予銀行,1283,1347,1283.0412000000001,1280,1345,1273,1227000,415404,323775366,0.94,12.0,16.03,0.69,80.04,1865.6,128300,100,1638,1230
8410,(株)セブン銀行,471,485,470.94840000000005,464,498,461,19124000,560961,1191001000,1.7,8.0,22.62,3.29,20.82,143.21,47100,100,661,461
8411,(株)みずほフィナンシャルグループ,228,229,228.0844,221,241,219,574417700,5652591,24792067677,3.29,7.5,8.92,0.69,25.57,330.12,22800,100,280,191
8418,(株)山口フィナンシャルグループ,1424,1459,1424.1435,1435,1480,1420,1910000,376440,264353616,1.05,15.0,11.01,0.59,129.35,2393.64,1424000,1000,1709,1136
8424,芙蓉総合リース(株),4240,4465,4242.0508,4255,4470,4215,92600,128420,30287810,2.03,86.0,7.99,0.63,530.92,6717.96,424000,100,5430,3710
8425,興銀リース(株),2319,2411,2318.99,2313,2438,2291,164900,98903,42649000,2.59,60.0,8.6,0.82,269.65,2824.04,231900,100,2984,2168
8439,東京センチュリーリース(株),3445,3635,3445.4628000000002,3485,3630,3445,257800,367322,106624620,2.03,70.0,9.96,1.22,345.93,2831.9,344500,100,4290,2628
8473,ＳＢＩホールディングス(株),1392,1447,,1380,1481,1375,6005400,312590,224561761,,,,0.69,,2010.31,139200,100,1828,1228
8508,Ｊトラスト(株),940,914,939.9264,899,975,890,1265500,111533,118652354,1.28,12.0,23.64,0.6,39.76,1554.35,94000,100,1335,890
8515,アイフル(株),425,412,425.047,444,470,420,65816700,205533,483607536,0.0,0.0,28.7,2.05,14.81,206.96,42500,100,487,343
8524,(株)北洋銀行,448,468,447.9362,446,466,441,1527500,178779,399060179,2.23,10.0,10.51,0.48,42.62,936.96,44800,100,571,420
8544,(株)京葉銀行,584,612,584.0528,588,615,581,777000,169860,290855716,1.88,11.0,10.76,0.58,54.28,1009.35,584000,1000,759,580
8566,リコーリース(株),3180,3330,3179.4643,3155,3370,3135,80800,99353,31243223,1.73,55.0,9.19,0.72,345.97,4401.86,318000,100,4045,2907
8570,イオンフィナンシャルサービス(株),2505,2550,2504.6372,2547,2650,2450,1423200,522291,208499435,2.63,66.0,15.08,1.81,166.09,1381.71,250500,100,3620,2087
8572,アコム(株),507,524,507.12899999999996,514,544,500,17260200,809315,1596282800,,,15.58,2.41,32.55,210.19,50700,100,624,306
8586,日立キャピタル(株),2761,2815,2761.6616000000004,2715,2942,2700,698900,344646,124826552,2.75,76.0,10.76,0.96,256.66,2878.97,276100,100,3475,2201
8591,オリックス(株),1519,1578,,1510,1623,1496,14508000,2011228,1324047228,,,,0.85,,1794.07,151900,100,2060,1299
8593,三菱ＵＦＪリース(株),552,574,552.1725,550,584,546,2766100,494500,895834160,1.88,10.4,10.67,0.82,51.75,676.82,55200,100,701,498
8601,(株)大和証券グループ本社,796,830,,800,841,779,16837000,1392680,1749378772,,,,1.07,,744.3,796100,1000,1048,779
8604,野村ホールディングス(株),717,742,,707,759,695,53630500,2743453,3822562601,,,,0.93,,774.39,71770,100,909,609
8609,(株)岡三証券グループ,703,734,,701,750,680,1005000,146375,208214969,,,,0.95,,738.98,703000,1000,1032,680
8616,東海東京フィナンシャル・ホールディングス(株),749,784,,754,792,742,1858100,210156,280582115,,,,1.28,,587.38,74900,100,993,739
8628,松井証券(株),973,1018,,988,1019,954,3188100,261995,269264702,,,,2.8,,347.44,97300,100,1200,954
8697,(株)日本取引所グループ,3415,3560,3414.882,3385,3630,3355,2092400,937535,274534550,2.14,73.0,28.41,3.85,120.2,887.77,341500,100,4480,2582
8729,ソニーフィナンシャルホールディングス(株),2087,2164,2087.3079,2080,2205,2059,2403100,907845,435000000,2.64,55.0,15.93,1.69,131.03,1235.39,208700,100,2483,1606
8750,第一生命保険(株),2044,2026,2043.9432,1950,2130,1950,14801000,2448759,1198023000,1.71,35.0,15.08,0.7,135.54,2932.83,204400,100,2665,1534
8766,東京海上ホールディングス(株),4378,4474,4378.9977,4404,4624,4316,4345600,3316820,757524375,2.4,105.0,13.77,0.91,318.01,4820.2,437850,100,5504,3703
8795,(株)Ｔ＆Ｄホールディングス,1511,1529,1511.3392000000001,1481,1584,1461,5473200,1030057,681480000,1.65,25.0,12.88,0.76,117.34,1996.28,151150,100,1978,1254
8801,三井不動産(株),3200,3317,3199.674,3220,3432,3123,8160000,3172559,991424727,0.88,28.0,29.55,1.69,108.28,1897.79,3200000,1000,3879,2951
8802,三菱地所(株),2522,2578,2522.5,2500,2681,2441,10860000,3507277,1390397097,0.56,14.0,50.0,2.32,50.45,1085.35,2522500,1000,2975,2321
8830,住友不動産(株),3917,4050,3917.4260000000004,3910,4160,3800,4327000,1864829,476085978,0.56,22.0,21.1,2.16,185.66,1817.25,3917000,1000,5064,3715
8840,(株)大京,180,187,180.048,178,190,176,4817000,151838,843542737,1.67,3.0,12.1,0.98,14.88,184.17,180000,1000,225,162
8848,(株)レオパレス２１,527,538,527.1342,512,559,506,7286300,140943,267443915,,,8.66,1.07,60.87,493.22,52700,100,817,506
8870,住友不動産販売(株),3070,3240,3070.8,3085,3310,3040,91400,175604,57200000,1.63,50.0,15.0,1.91,204.72,1604.89,307000,100,3710,2628
8876,(株)リロ・ホールディング,11210,11940,11210.925,11130,12140,11010,162000,171458,15295120,1.26,141.0,23.54,5.37,476.25,2087.79,1121000,100,14980,8270
8897,(株)タカラレーベン,465,491,464.94699999999995,455,496,451,2597900,59520,128000000,2.15,10.0,6.35,1.73,73.22,269.43,46500,100,832,451
8905,イオンモール(株),1941,2018,1941.1208,1946,2036,1901,871200,442342,227893997,1.13,22.0,17.98,1.34,107.96,1449.65,194100,100,2531,1901
8933,ＮＴＴ都市開発(株),1077,1118,1077.0284,1073,1133,1050,1622700,354462,329120000,1.49,16.0,29.54,1.81,36.46,594.83,107700,100,1335,1050
9001,東武鉄道(株),509,530,508.91360000000003,520,534,509,5739000,547450,1075540607,1.18,6.0,22.36,1.41,22.76,361.33,509000,1000,609,493
9003,相鉄ホールディングス(株),648,670,648.1032,647,681,630,2785000,317991,490727495,1.0,6.5,27.14,3.01,23.88,215.5,648000,1000,808,495
9005,東京急行電鉄(株),810,843,809.9519999999999,818,849,807,6787000,1012289,1249739752,1.05,8.5,22.88,1.79,35.4,452.69,810000,1000,968,712
9007,小田急電鉄(株),1037,1090,1036.9227999999998,1060,1090,1034,3585000,764264,736995435,0.87,9.0,27.49,2.36,37.72,439.27,1037000,1000,1353,1014
9008,京王電鉄(株),871,913,871.0583,890,925,870,3135000,559839,642754152,0.98,8.5,28.91,1.69,30.13,515.41,871000,1000,1058,835
9009,京成電鉄(株),1236,1305,1235.8176,1256,1312,1234,2694000,426200,344822371,0.49,6.0,15.44,1.56,80.04,793.0,1236000,1000,1706,1234
9020,東日本旅客鉄道(株),10555,11025,10553.795999999998,10700,11045,10400,2406100,4153393,393500000,1.23,130.0,17.4,1.77,606.54,5974.41,1055500,100,12815,8710
9021,西日本旅客鉄道(株),7645,8165,7642.807500000001,7834,8130,7640,2561500,1481104,193735000,1.7,130.0,16.35,1.81,467.45,4232.83,764500,100,9488,5484
9022,東海旅客鉄道(株),18300,19340,18306.319600000003,18810,19570,18255,978200,3769800,206000000,0.66,120.0,11.89,1.71,1539.64,10716.64,1830000,100,24800,17170
9031,西日本鉄道(株),570,592,570.0708000000001,575,595,565,1171000,226177,396800930,1.23,7.0,20.28,1.58,28.11,361.78,570000,1000,692,480
9041,近鉄グループホールディングス(株),406,419,405.9549999999999,411,424,405,10723000,774088,1906620616,1.23,5.0,33.55,2.52,12.1,161.26,406000,1000,486,380
9042,阪急阪神ホールディングス(株),685,716,685.1625,701,713,685,5780000,870914,1271406928,1.02,7.0,16.61,1.28,41.25,534.08,685000,1000,824,618
9045,京阪電気鉄道(株),730,761,730.1309,727,765,721,1973000,413117,565913515,0.82,6.0,27.73,2.07,26.33,352.41,730000,1000,872,634
9048,名古屋鉄道(株),457,471,456.9523,460,475,456,4640000,420336,919772531,1.09,5.0,21.77,1.5,20.99,303.68,457000,1000,525,434
9062,日本通運(株),557,593,557.1195,569,584,557,6193000,578166,1038000000,1.8,10.0,16.41,1.03,33.95,538.31,557000,1000,733,557
9064,ヤマトホールディングス(株),2223,2334,2223.0627000000004,2300,2354,2223,3395900,968261,435564792,1.17,26.0,21.39,1.64,103.93,1359.48,222300,100,2958,2223
9065,山九(株),556,586,556.1658,566,585,555,1934000,181299,326078030,1.8,10.0,12.31,1.18,45.18,473.09,556000,1000,714,444
9069,センコー(株),831,847,831.0348,822,880,818,967000,117942,141927426,2.17,18.0,13.32,1.41,62.39,590.86,831000,1000,948,558
9076,セイノーホールディングス(株),1310,1378,1309.6979999999999,1303,1365,1303,1545200,272061,207679783,,,17.4,0.72,75.27,1808.88,131000,100,1640,1154
9086,(株)日立物流,1924,2000,1924.2657000000002,1900,2005,1891,181600,215058,111776714,1.56,30.0,14.31,1.07,134.47,1800.07,192400,100,2380,1381
9202,ＡＮＡホールディングス(株),341,345,341.7936,330,366,328,55019000,1201914,3516425257,1.46,5.0,22.97,1.47,14.88,232.82,341800,1000,410,291
9301,三菱倉庫(株),1381,1471,1381.2559,1416,1480,1377,1242000,242948,175921478,0.87,12.0,25.21,0.91,54.79,1515.8,1381000,1000,2042,1377
9364,(株)上組,975,1017,974.9136,970,1046,958,1880000,267487,274345675,1.23,12.0,15.76,0.83,61.86,1179.34,975000,1000,1273,958
9375,(株)近鉄エクスプレス,4325,4515,4325.8831,4300,4570,4195,141400,155700,36000000,1.2,52.0,13.31,1.24,325.01,3474.84,432500,100,6430,4195
9404,日本テレビホールディングス(株),2024,2120,2023.9375,2020,2106,1993,846100,533976,263822080,1.48,30.0,16.25,0.9,124.55,2253.13,202400,100,2499,1693
9422,コネクシオ(株),1241,1297,1241.2272,1233,1321,1202,106100,69400,55923000,3.63,45.0,11.04,2.15,112.43,578.26,124100,100,1496,962
9432,日本電信電話(株),4310,4368,4308.6688,4298,4497,4251,10604100,9798330,2273394470,2.32,100.0,14.48,1.04,297.56,4131.77,431000,100,5066,3011
9433,ＫＤＤＩ(株),2904,3045,2904.8085,2973,3084,2894,13527600,7815692,2690890800,2.24,65.0,14.85,2.22,195.61,1308.71,290450,100,3375,2452
9435,(株)光通信,7610,7800,7612.1994,7620,7920,7550,318200,363375,47749642,2.37,180.0,15.99,2.14,476.06,3554.32,761000,100,9940,6350
9437,(株)ＮＴＴドコモ,2401,2504,2401.2147,2410,2538,2382,12137700,9809939,4085772000,2.92,70.0,19.83,1.72,121.09,1393.26,240100,100,2874,1731
9449,ＧＭＯインターネット(株),1595,1563,1595.232,1523,1694,1493,2235100,187902,117806777,1.63,26.0,20.88,5.38,76.4,296.68,159500,100,2203,904
9468,(株)ＫＡＤＯＫＡＷＡ・ＤＷＡＮＧＯ,1372,1453,1371.8200000000002,1400,1457,1363,931500,97264,70892060,1.46,20.0,24.28,0.95,56.5,1449.14,137200,100,2100,1363
9501,東京電力(株),771,775,,746,841,711,181670300,1239011,1607017531,0.0,0.0,,0.53,,1442.25,77100,100,939,442
9503,関西電力(株),1386,1442,,1384,1506,1360,6061100,1301553,938733028,,,,1.11,,1254.13,138650,100,1768,1032
9513,Ｊ−ＰＯＷＥＲ,3460,3690,3460.8104999999996,3550,3730,3460,1616000,633357,183051100,2.02,70.0,12.67,0.91,273.15,3808.89,346000,100,4690,3460
9531,東京ガス(株),623,657,623.5645,639,663,623,18335000,1526056,2446778295,1.6,10.0,14.95,1.35,41.71,460.97,623700,1000,805,620
9532,大阪ガス(株),470,492,470.4624,480,497,470,12638000,979823,2083400000,2.13,10.0,13.32,1.06,35.32,443.48,470300,1000,534,427
9600,(株)アイネット,1127,1150,1127.1743999999999,1060,1200,1038,82700,16641,14765840,2.84,32.0,15.84,1.4,71.16,805.51,112700,100,1365,870
9602,東宝(株),2625,2751,2624.7871999999998,2651,2750,2608,1174500,496100,188990633,0.95,25.0,22.96,1.73,114.32,1513.2,262500,100,3445,2519
9603,(株)エイチ・アイ・エス,3840,3890,3839.6754,3750,4035,3705,572500,263128,68522936,0.57,22.0,23.49,2.65,163.46,1448.96,384000,100,4765,3400
9613,(株)ＮＴＴデータ,5280,5550,5280.477999999999,5330,5590,5260,1583000,1481040,280500000,1.33,70.0,26.45,1.95,199.64,2713.92,528000,100,6110,4180
9616,(株)共立メンテナンス,6730,6850,6730.0575,6580,7240,6330,559700,129720,19274927,0.74,50.0,27.11,2.43,248.25,2769.61,673000,100,9260,4733
9627,(株)アインファーマシーズ,5290,5500,5290.064,5300,5670,5140,377100,168689,31888212,0.76,40.0,23.2,3.5,228.02,1511.57,529000,100,6880,3445
9640,(株)セゾン情報システムズ,1152,1215,1151.748,1207,1207,1120,9500,18662,16200000,,,8.97,1.6,128.4,718.71,115200,100,1610,962
9682,(株)ＤＴＳ,2508,2575,2508.38,2475,2653,2428,176900,63257,25222266,2.19,55.0,12.88,1.59,194.75,1576.03,250800,100,3085,2183
9684,(株)スクウェア・エニックス・ホールディングス,2882,2831,2882.2095,2781,3030,2720,3716500,352389,122272396,1.04,30.0,31.95,2.22,90.21,1300.6,288200,100,3410,2210
9719,ＳＣＳＫ(株),4010,4145,4010.6616000000004,3980,4225,3880,825400,433025,107986403,1.75,70.0,18.92,3.1,211.98,1292.41,401000,100,4665,2802
9735,セコム(株),7288,7473,7286.5335,7255,7599,7156,1752500,1700208,233288717,1.85,135.0,19.83,1.97,367.45,3708.65,728800,100,9041,6530
9739,ＮＳＷ,903,924,903.3006,870,995,862,157700,13455,14900000,3.32,30.0,13.46,1.02,67.11,887.53,90300,100,1295,816
9742,(株)アイネス,948,973,947.8334,929,995,900,406000,30431,32100000,1.69,16.0,26.38,0.7,35.93,1346.02,94800,100,1422,851
9766,コナミ(株),2401,2423,2400.9562,2429,2450,2355,2794300,344544,143500000,0.87,21.0,35.03,1.5,68.54,1599.28,240100,100,2706,1900
9783,(株)ベネッセホールディングス,3045,3145,3045.0356999999995,3055,3160,3025,811400,311971,102453453,3.12,95.0,77.07,1.56,39.51,1948.03,304500,100,4030,2930
9787,イオンディライト(株),3605,3770,3604.2544000000003,3595,3840,3560,112000,195282,54169633,1.44,52.0,20.14,2.48,178.96,1451.28,360500,100,4415,2488
9810,日鉄住金物産(株),375,391,375.258,377,391,371,1526000,116092,309578001,4.0,15.0,6.63,0.67,56.6,555.86,375000,1000,468,371
9831,(株)ヤマダ電機,443,456,442.87669999999997,444,456,430,10182900,428155,966489740,1.35,6.0,13.49,0.71,32.83,627.92,44300,100,554,376
9843,(株)ニトリホールディングス,9170,9390,9170.728000000001,8940,9740,8880,718900,1049447,114443496,0.65,60.0,23.2,3.16,395.29,2899.71,917000,100,11850,6350
9934,因幡電機産業(株),3555,3735,3554.1400000000003,3600,3690,3490,148100,98854,27807000,2.81,100.0,11.75,0.98,302.48,3625.12,355500,100,4525,3490
9936,(株)王将フードサービス,3700,3855,,3750,3890,3600,118100,86159,23286230,2.7,100.0,,1.73,,2139.77,370000,100,4905,3600
9948,(株)アークス,2315,2439,2314.7772,2339,2421,2307,180400,131146,56650468,1.81,42.0,18.38,1.1,125.94,2110.76,231500,100,2953,2302
9956,(株)バロー,3390,3485,3390.2666,3355,3590,3355,530700,178523,52661699,1.03,35.0,16.97,1.88,199.78,1805.18,339000,100,3875,1985
9962,(株)ミスミグループ本社,1331,1402,1331.2394,1334,1421,1316,3802800,365220,274395252,1.16,15.42,21.59,2.71,61.66,490.93,133100,100,1900,1253
9983,(株)ファーストリテイリング,47975,50900,47974.5675,49900,51450,47660,1550200,5088884,106073656,0.73,350.0,40.75,5.96,1177.29,8048.03,4797500,100,61970,40610
9984,ソフトバンクグループ(株),6890,7136,,6908,7193,6818,15970700,8272550,1200660365,0.58,40.0,,2.1,,3279.85,689000,100,7827,6600
9989,(株)サンドラッグ,6430,6620,6429.8166,6360,6790,6320,388600,431875,67165592,1.09,70.0,19.93,3.26,322.62,1972.2,643000,100,7990,4665
