銘柄コード,銘柄名称,株価,前日終値,予想株価 (PERxEPS),始値,高値,安値,出来高,時価総額 (百万円),発行済株式数,配当利回り (会社予想),1 株配当 (会社予想),PER (会社予想),PBR (実績),EPS (会社予想),BPS (実績),最低購入代金,単元株数,年初来高値,年初来安値
7860,エイベックス・グループ・ホールディングス(株),1571,1527,1571.0397,1536,1589,1536,364300,70695,45000000,3.18,50.0,15.81,1.47,99.37,1068.6,157100,100,2514,1431
7936,(株)アシックス,3605,3410,3605.4317,3560,3615,3515,1168900,720867,199962991,0.65,23.5,32.59,3.24,110.63,1112.5,360500,100,4000,2634
7947,(株)エフピコ,4255,4170,4254.6448,4275,4280,4170,214000,188429,44284212,1.46,62.0,20.72,2.06,205.34,2066.16,425500,100,4750,3650
7956,ピジョン(株),3230,3190,3230.2557,3250,3295,3200,1106600,392941,121653486,1.11,36.0,43.47,8.41,74.31,384.08,323000,100,4125,2293
7974,任天堂(株),24170,23355,24168.715999999997,24490,24685,23700,859800,3424140,141669000,0.62,150.0,82.94,2.42,291.4,9969.88,2417000,100,26050,11140
7988,(株)ニフコ,4855,4580,4854.9888,4715,4885,4655,469700,260978,53754477,1.85,90.0,17.28,2.12,280.96,2292.24,485500,100,5710,3750
8001,伊藤忠商事(株),1481,1372,1482.48,1459,1509,1446,11844000,2463571,1662889504,3.37,50.0,7.1,0.92,208.8,1606.4,148150,100,1756,1174
8002,丸紅(株),674,648,675.2171999999999,668,686,665,15309100,1172936,1737940900,3.11,21.0,6.51,0.66,103.72,1026.1,67490,100,750,622
8012,長瀬産業(株),1473,1410,1472.565,1459,1480,1446,192800,187672,127408285,2.17,32.0,15.46,0.66,95.25,2237.93,147300,100,1736,1349
8015,豊田通商(株),2804,2673,2804.1918,2761,2824,2755,913500,992774,354056516,2.21,62.0,14.09,0.89,199.02,3140.17,280400,100,3525,2526
8020,兼松(株),189,180,188.892,185,189,185,3377000,79853,422501010,2.65,5.0,6.36,0.86,29.7,220.61,189000,1000,234,163
8028,(株)ファミリーマート,5610,5430,5610.3928,5590,5630,5500,714000,548002,97683133,1.96,110.0,25.36,1.95,221.23,2882.41,561000,100,6230,4400
8031,三井物産(株),1598,1503,1598.6465999999998,1559,1610,1557,15893000,2871728,1796514127,4.0,64.0,11.94,0.63,133.89,2530.43,159850,100,1759,1445
8036,(株)日立ハイテクノロジーズ,2789,2697,2788.838,2753,2800,2750,556200,384153,137738730,1.97,55.0,11.15,1.24,250.12,2244.46,278900,100,4120,2401
8043,スターゼン(株),347,343,346.907,354,354,340,152000,30452,87759216,2.31,8.0,12.1,0.88,28.67,394.2,347000,1000,444,315
8051,(株)山善,957,930,956.9472000000001,954,963,933,570600,89805,93840310,2.82,27.0,10.56,1.34,90.62,715.35,95700,100,1185,792
8053,住友商事(株),1295,1238,1295.7696,1274,1314,1271,7804700,1619531,1250602867,3.86,50.0,7.03,0.59,184.32,2187.15,129500,100,1513,1116
8056,日本ユニシス(株),1288,1268,1287.915,1294,1314,1280,424500,141247,109663524,2.33,30.0,14.25,1.52,90.38,846.64,128800,100,1387,990
8058,三菱商事(株),2296,2162,2295.3744,2253,2336,2247,9232600,3728788,1624036751,2.44,56.0,10.32,0.61,222.42,3788.09,229600,100,2837,2000
8088,岩谷産業(株),728,700,728.163,724,740,718,835000,182994,251365028,0.96,7.0,16.29,1.59,44.7,457.55,728000,1000,854,655
8113,ユニ・チャーム(株),2424,2482,2424.3142,2510,2534,2415,6268700,1504902,620834319,0.61,14.8,33.11,3.65,73.22,664.7,242400,100,3398,2305
8114,(株)デサント,1683,1622,1683.1530000000002,1691,1709,1641,113800,129463,76924176,1.01,17.0,17.37,1.94,96.9,865.78,168300,100,2055,1063
8129,東邦ホールディングス(株),2710,2636,2709.9280000000003,2719,2719,2643,212200,212112,78270142,0.96,26.0,18.35,1.2,147.68,2259.69,271000,100,3180,1612
8136,(株)サンリオ,3915,3730,3914.9565,3810,3945,3730,923700,348691,89065301,2.04,80.0,29.67,5.37,131.95,729.58,391500,100,4320,2827
8137,サンワテクノス(株),1141,1088,1140.5515,1142,1149,1128,37400,16474,14438000,2.45,28.0,6.55,0.74,174.13,1534.56,114100,100,1444,990
8159,(株)立花エレテック,1316,1253,1315.6056,1283,1341,1276,8800,34249,26025242,1.82,24.0,9.78,0.63,134.52,2099.33,131600,100,1600,1201
8184,(株)島忠,2956,2921,2956.4456,2907,2961,2907,290100,151906,51389104,2.03,60.0,14.44,0.73,204.74,4052.71,295600,100,3625,2676
8214,(株)ＡＯＫＩホールディングス,1467,1438,1466.4477000000002,1467,1485,1435,281400,133863,91249504,2.73,40.0,11.81,0.96,124.17,1535.0,146700,100,1840,1159
8218,(株)コメリ,2726,2658,2726.506,2739,2742,2663,411100,148319,54409168,1.32,36.0,17.24,0.97,158.15,2813.73,272600,100,3155,2264
8227,(株)しまむら,11420,11180,11422.9927,11400,11480,11270,110400,421550,36913299,1.66,190.0,14.21,1.45,803.87,7880.83,1142000,100,13620,9500
8233,(株)高島屋,1059,1049,1058.7492,1072,1073,1052,1817000,376495,355518963,0.94,10.0,16.11,0.92,65.72,1147.07,1059000,1000,1265,926
8253,(株)クレディセゾン,2456,2400,2455.8028000000004,2452,2472,2428,1176400,455452,185444772,1.43,35.0,12.89,0.98,190.52,2496.69,245600,100,2836,1930
8267,イオン(株),1844,1804,1844.1835999999998,1838,1852,1805,4320800,1607829,871924572,1.52,28.0,36.26,1.27,50.86,1447.05,184400,100,2033,1126
8270,ユニーグループ・ホールディングス(株),765,754,764.9362,769,775,752,2412200,179087,234100821,2.61,20.0,36.67,0.62,20.86,1239.51,76500,100,877,602
8273,(株)イズミ,5260,5080,5259.463199999999,5280,5280,5170,122600,414814,78861920,1.06,56.0,20.88,2.73,251.89,1928.67,526000,100,6170,4000
8279,(株)ヤオコー,6320,6410,6319.0944,6510,6590,6280,267500,252887,40013722,0.63,40.0,28.17,3.93,224.32,1609.6,632000,100,7030,3390
8282,(株)ケーズホールディングス,3825,3685,3824.4576,3785,3860,3765,314400,233427,61026739,2.09,80.0,11.36,1.12,336.66,3415.04,382500,100,4860,2901
8303,(株)新生銀行,268,254,268.0208,260,269,259,18961000,737093,2750346891,0.37,1.0,10.16,0.94,26.38,283.97,268000,1000,291,187
8304,(株)あおぞら銀行,447,431,446.86439999999993,440,448,440,9502000,528754,1182894181,4.12,18.4,12.12,1.31,36.87,340.96,447000,1000,490,372
8306,(株)三菱ＵＦＪフィナンシャル・グループ,820,786,,815,826,810,86805800,11619877,14168853820,2.19,18.0,,0.75,,1087.02,82010,100,937,604
8308,(株)りそなホールディングス,620,593,619.7729,613,624,610,12843800,1440953,2324118014,2.74,17.0,8.21,0.88,75.49,706.13,62000,100,727,545
8309,三井住友トラスト・ホールディングス(株),512,497,512.0929,511,515,509,18973000,1998975,3903486408,2.54,13.0,11.99,0.81,42.71,629.25,512100,1000,594,406
8316,(株)三井住友フィナンシャルグループ,5035,4842,5036.1822,5000,5048,4983,9289600,7119770,1414055625,2.98,150.0,9.06,0.75,555.87,6743.54,503500,100,5770,3902
8327,(株)西日本シティ銀行,335,321,334.995,334,339,329,3034000,266905,796732552,1.49,5.0,11.5,0.58,29.13,578.48,335000,1000,402,306
8331,(株)千葉銀行,901,870,901.1424000000001,895,908,887,2706000,788844,875521087,1.55,14.0,14.16,0.86,63.64,1053.67,901000,1000,1055,737
8332,(株)横浜銀行,754,724,754.3352,747,757,739,3935000,945946,1254071054,1.46,11.0,12.97,0.96,58.16,786.62,754300,1000,858,606
8333,(株)常陽銀行,660,631,660.0581999999999,653,662,645,1937000,505713,766231875,1.74,11.5,16.74,0.77,39.43,852.4,660000,1000,760,554
8334,(株)群馬銀行,819,788,818.9223000000001,813,823,803,1277000,385657,470888177,1.34,11.0,14.21,0.7,57.63,1176.44,819000,1000,948,720
8354,(株)ふくおかフィナンシャルグループ,602,582,601.8276,599,607,591,2802000,517577,859761868,1.99,12.0,13.97,0.67,43.08,894.33,602000,1000,739,541
8355,(株)静岡銀行,1304,1259,1303.7878999999998,1308,1313,1281,1356000,867328,665129069,1.53,20.0,16.13,0.85,80.83,1528.19,1304000,1000,1519,999
8356,(株)十六銀行,506,487,505.96959999999996,503,513,497,641000,191896,379241348,1.38,7.0,16.16,0.55,31.31,918.51,506000,1000,570,375
8358,スルガ銀行(株),2376,2310,2375.5375,2380,2390,2343,771700,613339,258139248,0.8,19.0,15.97,1.9,148.75,1253.2,237600,100,2854,2068
8359,(株)八十二銀行,856,816,855.8616000000001,846,862,832,1080000,437505,511103411,1.05,9.0,19.07,0.64,44.88,1330.78,856000,1000,997,713
8377,(株)ほくほくフィナンシャルグループ,274,263,273.9075,274,277,269,3858000,370347,1351630146,1.55,4.25,14.75,0.63,18.57,434.22,274000,1000,315,224
8379,(株)広島銀行,680,649,679.8784999999999,674,686,664,1281000,425181,625266342,1.32,9.0,16.45,0.96,41.33,711.49,680000,1000,778,548
8382,(株)中国銀行,1769,1698,1769.344,1764,1784,1723,340800,354281,200272106,1.02,18.0,14.72,0.67,120.2,2637.08,176900,100,2044,1561
8385,(株)伊予銀行,1392,1340,1391.8956,1392,1401,1359,548100,450695,323775366,0.86,12.0,17.39,0.75,80.04,1865.6,139200,100,1638,1230
8410,(株)セブン銀行,529,520,529.0362,536,536,524,7120100,630040,1191001000,1.51,8.0,25.41,3.69,20.82,143.21,52900,100,661,461
8411,(株)みずほフィナンシャルグループ,252,242,252.37589999999997,249,253,248,269141100,6257518,24792067677,2.97,7.5,9.87,0.76,25.57,330.12,25240,100,280,191
8418,(株)山口フィナンシャルグループ,1525,1461,1525.0365,1510,1527,1485,1043000,403139,264353616,0.98,15.0,11.79,0.64,129.35,2393.64,1525000,1000,1709,1136
8424,芙蓉総合リース(株),4790,4560,4788.898399999999,4740,4805,4685,60300,145079,30287810,1.8,86.0,9.02,0.71,530.92,6717.96,479000,100,5430,3710
8425,興銀リース(株),2535,2458,2534.71,2532,2558,2504,103700,108115,42649000,2.37,60.0,9.4,0.9,269.65,2824.04,253500,100,2984,2168
8439,東京センチュリーリース(株),3800,3655,3798.3114,3770,3820,3710,109100,405174,106624620,1.84,70.0,10.98,1.34,345.93,2831.9,380000,100,4290,2628
8473,ＳＢＩホールディングス(株),1513,1457,,1500,1524,1493,4257500,339762,224561761,,,,0.75,,2010.31,151300,100,1828,1228
8508,Ｊトラスト(株),1019,995,1019.0487999999999,1010,1022,1000,874300,120907,118652354,1.18,12.0,25.63,0.66,39.76,1554.35,101900,100,1335,890
8515,アイフル(株),473,461,473.0314,465,494,461,73985600,228746,483607536,0.0,0.0,31.94,2.29,14.81,206.96,47300,100,494,343
8524,(株)北洋銀行,496,473,496.0968,489,501,487,831300,197934,399060179,2.02,10.0,11.64,0.53,42.62,936.96,49600,100,571,420
8544,(株)京葉銀行,633,608,632.9048,629,639,618,522000,184112,290855716,1.74,11.0,11.66,0.63,54.28,1009.35,633000,1000,759,580
8566,リコーリース(株),3470,3305,3470.0791,3400,3475,3325,199800,108414,31243223,1.59,55.0,10.03,0.79,345.97,4401.86,347000,100,4045,2907
8570,イオンフィナンシャルサービス(株),2703,2735,2702.2843,2813,2822,2686,1270600,563574,208499435,2.44,66.0,16.27,1.96,166.09,1381.71,270300,100,3620,2087
8572,アコム(株),557,550,556.9304999999999,560,564,554,6528700,889130,1596282800,,,17.11,2.65,32.55,210.19,55700,100,624,306
8586,日立キャピタル(株),2955,2846,2954.1566000000003,2916,2977,2889,385500,368862,124826552,2.57,76.0,11.51,1.03,256.66,2878.97,295500,100,3475,2201
8591,オリックス(株),1651,1603,,1668,1673,1638,6274000,2186664,1324047228,,,,0.92,,1794.07,165150,100,2060,1299
8593,三菱ＵＦＪリース(株),597,581,597.1949999999999,597,603,589,1918600,534813,895834160,1.74,10.4,11.54,0.88,51.75,676.82,59700,100,701,498
8601,(株)大和証券グループ本社,850,827,,845,861,844,9233000,1486972,1749378772,,,,1.14,,744.3,850000,1000,1048,779
8604,野村ホールディングス(株),777,749,,766,784,764,27258200,2970513,3822562601,,,,1.0,,774.39,77710,100,909,609
8609,(株)岡三証券グループ,768,732,,760,770,754,864000,159909,208214969,,,,1.04,,738.98,768000,1000,1032,680
8616,東海東京フィナンシャル・ホールディングス(株),833,784,,807,837,804,1301700,233725,280582115,,,,1.42,,587.38,83300,100,993,739
8628,松井証券(株),1055,1015,,1039,1055,1031,1664800,284074,269264702,,,,3.04,,347.44,105500,100,1200,954
8697,(株)日本取引所グループ,3795,3690,3794.714,3830,3845,3760,1125500,1041859,274534550,1.92,73.0,31.57,4.27,120.2,887.77,379500,100,4480,2582
8729,ソニーフィナンシャルホールディングス(株),2269,2200,2269.4396,2250,2270,2226,1762900,987015,435000000,2.42,55.0,17.32,1.84,131.03,1235.39,226900,100,2483,1606
8750,第一生命保険(株),2225,2186,2225.5668,2260,2263,2192,7202200,2666200,1198023000,1.57,35.0,16.42,0.76,135.54,2932.83,222550,100,2665,1534
8766,東京海上ホールディングス(株),4896,4784,4897.354,4930,4932,4824,2485300,3708839,757524375,2.14,105.0,15.4,1.02,318.01,4820.2,489600,100,5504,3703
8795,(株)Ｔ＆Ｄホールディングス,1647,1593,1647.4536,1646,1650,1624,3036400,1122398,681480000,1.52,25.0,14.04,0.83,117.34,1996.28,164700,100,1978,1254
8801,三井不動産(株),3432,3316,3432.476,3422,3442,3396,4622000,3402570,991424727,0.82,28.0,31.7,1.81,108.28,1897.79,3432000,1000,3879,2951
8802,三菱地所(株),2651,2583,2651.652,2659,2663,2613,4606000,3686638,1390397097,0.53,14.0,52.56,2.44,50.45,1085.35,2651500,1000,2975,2321
8830,住友不動産(株),4165,4071,4166.2104,4163,4178,4118,2083000,1983136,476085978,0.53,22.0,22.44,2.29,185.66,1817.25,4165500,1000,5064,3715
8840,(株)大京,187,184,187.04160000000002,188,192,187,4847000,157742,843542737,1.6,3.0,12.57,1.02,14.88,184.17,187000,1000,225,162
8848,(株)レオパレス２１,586,559,586.1781,571,589,571,4169300,156722,267443915,,,9.63,1.19,60.87,493.22,58600,100,817,506
8870,住友不動産販売(株),3175,3090,3175.2072,3160,3180,3130,67100,181610,57200000,1.57,50.0,15.51,1.98,204.72,1604.89,317500,100,3710,2628
8876,(株)リロ・ホールディング,12440,12260,12439.65,12530,12740,12170,41100,190271,15295120,1.13,141.0,26.12,5.96,476.25,2087.79,1244000,100,14980,8270
8897,(株)タカラレーベン,529,494,528.6483999999999,532,545,523,2700600,67712,128000000,1.89,10.0,7.22,1.96,73.22,269.43,52900,100,832,451
8905,イオンモール(株),2059,2017,2058.7972,2078,2089,2051,554400,469234,227893997,1.07,22.0,19.07,1.42,107.96,1449.65,205900,100,2531,1901
8933,ＮＴＴ都市開発(株),1144,1113,1144.1148,1143,1149,1130,991500,376513,329120000,1.4,16.0,31.38,1.92,36.46,594.83,114400,100,1335,1045
9001,東武鉄道(株),542,536,541.9156,545,547,538,2994000,582943,1075540607,1.11,6.0,23.81,1.5,22.76,361.33,542000,1000,609,493
9003,相鉄ホールディングス(株),696,683,696.102,702,702,687,988000,341546,490727495,0.93,6.5,29.15,3.23,23.88,215.5,696000,1000,808,495
9005,東京急行電鉄(株),869,850,869.0699999999999,874,874,853,2579000,1086024,1249739752,0.98,8.5,24.55,1.92,35.4,452.69,869000,1000,968,712
9007,小田急電鉄(株),1119,1095,1119.1524,1125,1132,1107,1437000,824698,736995435,0.8,9.0,29.67,2.55,37.72,439.27,1119000,1000,1353,1014
9008,京王電鉄(株),923,914,922.8819,934,934,912,1508000,593262,642754152,0.92,8.5,30.63,1.79,30.13,515.41,923000,1000,1058,835
9009,京成電鉄(株),1324,1323,1323.8616,1352,1357,1315,1606000,456545,344822371,0.45,6.0,16.54,1.67,80.04,793.0,1324000,1000,1706,1234
9020,東日本旅客鉄道(株),11265,11130,11263.4478,11430,11480,11180,1103000,4432778,393500000,1.15,130.0,18.57,1.89,606.54,5974.41,1126500,100,12815,8710
9021,西日本旅客鉄道(株),8190,8051,8189.723999999999,8259,8277,8100,965300,1586690,193735000,1.59,130.0,17.52,1.93,467.45,4232.83,819000,100,9488,5484
9022,東海旅客鉄道(株),19960,19480,19953.7344,20040,20050,19630,455400,4111760,206000000,0.6,120.0,12.96,1.86,1539.64,10716.64,1996000,100,24800,17170
9031,西日本鉄道(株),618,593,618.1388999999999,612,618,600,764000,245223,396800930,1.13,7.0,21.99,1.71,28.11,361.78,618000,1000,692,480
9041,近鉄グループホールディングス(株),434,421,434.02699999999993,430,434,422,4294000,827473,1906620616,1.15,5.0,35.87,2.69,12.1,161.26,434000,1000,486,380
9042,阪急阪神ホールディングス(株),735,719,735.075,740,740,722,2783000,934484,1271406928,0.95,7.0,17.82,1.38,41.25,534.08,735000,1000,824,618
9045,京阪電気鉄道(株),780,763,779.8946,779,781,760,1168000,441413,565913515,0.77,6.0,29.62,2.21,26.33,352.41,780000,1000,872,634
9048,名古屋鉄道(株),490,475,489.90659999999997,487,490,480,3353000,450689,919772531,1.02,5.0,23.34,1.61,20.99,303.68,490000,1000,525,434
9062,日本通運(株),587,577,586.9955,595,595,585,2803000,609306,1038000000,1.7,10.0,17.29,1.09,33.95,538.31,587000,1000,733,555
9064,ヤマトホールディングス(株),2364,2292,2364.4075000000003,2342,2366,2324,1595600,1029675,435564792,1.1,26.0,22.75,1.74,103.93,1359.48,236400,100,2958,2204
9065,山九(株),605,588,604.9602,604,613,601,1257000,197277,326078030,1.65,10.0,13.39,1.28,45.18,473.09,605000,1000,714,444
9069,センコー(株),850,818,849.7518,855,855,834,463000,120638,141927426,2.12,18.0,13.62,1.44,62.39,590.86,850000,1000,948,558
9076,セイノーホールディングス(株),1355,1327,1354.86,1364,1376,1341,783300,281406,207679783,,,18.0,0.75,75.27,1808.88,135500,100,1640,1154
9086,(株)日立物流,2014,1965,2014.3606,2017,2022,1967,516900,225118,111776714,1.49,30.0,14.98,1.12,134.47,1800.07,201400,100,2380,1381
9202,ＡＮＡホールディングス(株),354,359,354.88800000000003,366,368,352,25485000,1247979,3516425257,1.41,5.0,23.85,1.52,14.88,232.82,354900,1000,410,291
9301,三菱倉庫(株),1498,1485,1497.9586,1512,1519,1482,615000,263530,175921478,0.8,12.0,27.34,0.99,54.79,1515.8,1498000,1000,2042,1377
9364,(株)上組,1030,1006,1029.9689999999998,1036,1044,1008,2166000,282576,274345675,1.17,12.0,16.65,0.87,61.86,1179.34,1030000,1000,1273,956
9375,(株)近鉄エクスプレス,4580,4445,4579.390899999999,4540,4615,4460,97300,164880,36000000,1.14,52.0,14.09,1.32,325.01,3474.84,458000,100,6430,4195
9404,日本テレビホールディングス(株),2093,2080,2092.44,2130,2147,2078,625100,552180,263822080,1.43,30.0,16.8,0.93,124.55,2253.13,209300,100,2499,1693
9422,コネクシオ(株),1293,1224,1292.9450000000002,1323,1323,1276,67500,72308,55923000,3.48,45.0,11.5,2.24,112.43,578.26,129300,100,1496,962
9432,日本電信電話(株),4644,4637,4644.911599999999,4728,4736,4601,5964400,10557644,2273394470,2.15,100.0,15.61,1.12,297.56,4131.77,464400,100,5066,3011
9433,ＫＤＤＩ(株),3025,2994,3024.1306000000004,3053,3055,2986,7398400,8139945,2690890800,2.15,65.0,15.46,2.31,195.61,1308.71,302500,100,3375,2452
9435,(株)光通信,8060,7780,8059.6957999999995,8010,8160,7910,203000,384862,47749642,2.23,180.0,16.93,2.27,476.06,3554.32,806000,100,9940,6350
9437,(株)ＮＴＴドコモ,2512,2529,2512.6175000000003,2549,2557,2482,9475200,10265502,4085772000,2.79,70.0,20.75,1.8,121.09,1393.26,251250,100,2874,1731
9449,ＧＭＯインターネット(株),1721,1664,1721.2920000000001,1712,1727,1679,1144800,202745,117806777,1.51,26.0,22.53,5.8,76.4,296.68,172100,100,2203,904
9468,(株)ＫＡＤＯＫＡＷＡ・ＤＷＡＮＧＯ,1428,1431,1427.7549999999999,1460,1463,1423,517600,101234,70892060,1.4,20.0,25.27,0.99,56.5,1449.14,142800,100,2100,1354
9501,東京電力(株),842,831,,846,853,828,55943300,1353109,1607017531,0.0,0.0,,0.58,,1442.25,84200,100,939,442
9503,関西電力(株),1551,1504,,1537,1566,1516,3326800,1455975,938733028,,,,1.24,,1254.13,155100,100,1768,1032
9513,Ｊ−ＰＯＷＥＲ,3800,3715,3799.5164999999997,3785,3820,3740,781600,695594,183051100,1.84,70.0,13.91,1.0,273.15,3808.89,380000,100,4690,3460
9531,東京ガス(株),663,650,663.6061,660,670,654,8108000,1623927,2446778295,1.51,10.0,15.91,1.44,41.71,460.97,663700,1000,805,620
9532,大阪ガス(株),494,483,494.8332,491,499,486,6537000,1030866,2083400000,2.02,10.0,14.01,1.12,35.32,443.48,494800,1000,534,427
9600,(株)アイネット,1278,1216,1278.0336,1255,1278,1232,32300,18871,14765840,2.5,32.0,17.96,1.59,71.16,805.51,127800,100,1365,870
9602,東宝(株),2756,2671,2756.2551999999996,2733,2770,2700,520900,520858,188990633,0.91,25.0,24.11,1.82,114.32,1513.2,275600,100,3445,2519
9603,(株)エイチ・アイ・エス,4135,4040,4135.5380000000005,4190,4195,4065,352700,283342,68522936,0.53,22.0,25.3,2.85,163.46,1448.96,413500,100,4765,3400
9613,(株)ＮＴＴデータ,5770,5620,5769.596,5740,5780,5690,688500,1618485,280500000,1.21,70.0,28.9,2.13,199.64,2713.92,577000,100,6110,4180
9616,(株)共立メンテナンス,7500,7240,7499.632500000001,7480,7550,7300,337300,144562,19274927,0.67,50.0,30.21,2.71,248.25,2769.61,750000,100,9260,4733
9627,(株)アインファーマシーズ,5440,5520,5440.5572,5550,5600,5290,421600,173472,31888212,0.74,40.0,23.86,3.55,228.02,1532.17,544000,100,6880,3445
9640,(株)セゾン情報システムズ,1226,1200,1226.2200000000003,1170,1226,1170,800,19861,16200000,,,9.55,1.71,128.4,718.71,122600,100,1610,962
9682,(株)ＤＴＳ,2820,2691,2819.98,2757,2830,2734,251000,71127,25222266,1.95,55.0,14.48,1.79,194.75,1576.03,282000,100,3085,2183
9684,(株)スクウェア・エニックス・ホールディングス,3195,3065,3195.2382,3160,3245,3145,1064200,390660,122272396,0.94,30.0,35.42,2.46,90.21,1300.6,319500,100,3410,2210
9719,ＳＣＳＫ(株),4355,4285,4354.0692,4425,4435,4280,379000,470281,107986403,1.61,70.0,20.54,3.37,211.98,1292.41,435500,100,4665,2802
9735,セコム(株),7712,7546,7712.775499999999,7696,7723,7584,681600,1799123,233288717,1.75,135.0,20.99,2.08,367.45,3708.65,771200,100,9041,6530
9739,ＮＳＷ,988,968,987.8592,998,998,970,34300,14721,14900000,3.04,30.0,14.72,1.11,67.11,887.53,98800,100,1295,816
9742,(株)アイネス,1049,1001,1049.156,1035,1054,1028,271400,33673,32100000,1.53,16.0,29.2,0.78,35.93,1346.02,104900,100,1422,851
9766,コナミ(株),2686,2581,2686.0826,2610,2692,2594,1377600,385441,143500000,0.78,21.0,39.19,1.68,68.54,1599.28,268600,100,2706,1900
9783,(株)ベネッセホールディングス,3255,3140,3254.8338,3210,3280,3185,336300,333486,102453453,2.92,95.0,82.38,1.67,39.51,1948.03,325500,100,4030,2930
9787,イオンディライト(株),3795,3735,3795.7416000000003,3865,3865,3775,83300,205574,54169633,1.37,52.0,21.21,2.61,178.96,1451.28,379500,100,4415,2488
9810,日鉄住金物産(株),405,392,405.25600000000003,403,409,400,701000,125379,309578001,3.7,15.0,7.16,0.73,56.6,555.86,405000,1000,468,371
9831,(株)ヤマダ電機,464,454,463.8879,460,467,454,8202900,448451,966489740,1.29,6.0,14.13,0.74,32.83,627.92,46400,100,554,376
9843,(株)ニトリホールディングス,9950,9810,9949.449300000002,10060,10180,9810,602800,1138713,114443496,0.6,60.0,25.17,3.43,395.29,2899.71,995000,100,11850,6350
9934,因幡電機産業(株),3905,3755,3905.0168000000003,3890,3930,3830,73200,108586,27807000,2.56,100.0,12.91,1.08,302.48,3625.12,390500,100,4525,3490
9936,(株)王将フードサービス,4000,3870,,3940,4005,3880,139300,93145,23286230,2.5,100.0,,1.87,,2139.77,400000,100,4905,3600
9948,(株)アークス,2376,2320,2376.4878,2371,2385,2321,390900,134602,56650468,1.77,42.0,18.87,1.13,125.94,2110.76,237600,100,2953,2282
9956,(株)バロー,3365,3385,3364.2952,3490,3490,3335,275800,177207,52661699,1.04,35.0,16.84,1.86,199.78,1805.18,336500,100,3875,1985
9962,(株)ミスミグループ本社,1447,1385,1447.1601999999998,1405,1454,1405,2110100,397050,274395252,1.07,15.42,23.47,2.95,61.66,490.93,144700,100,1900,1253
9983,(株)ファーストリテイリング,50830,50290,50835.3822,50880,51090,50070,645900,5391724,106073656,0.69,350.0,43.18,6.32,1177.29,8048.03,5083000,100,61970,40610
9984,ソフトバンクグループ(株),7125,6952,,7130,7160,7080,7642300,8554705,1200660365,0.56,40.0,,2.17,,3279.85,712500,100,7827,6600
9989,(株)サンドラッグ,6620,6820,6620.1624,7000,7020,6520,519900,444636,67165592,1.06,70.0,20.52,3.36,322.62,1972.2,662000,100,7990,4665
