銘柄コード,銘柄名称,株価,前日終値,予想株価 (PERxEPS),始値,高値,安値,出来高,時価総額 (百万円),発行済株式数,配当利回り (会社予想),1 株配当 (会社予想),PER (会社予想),PBR (実績),EPS (会社予想),BPS (実績),最低購入代金,単元株数,年初来高値,年初来安値
7860,エイベックス・グループ・ホールディングス(株),1500,1470,1500.487,1487,1517,1480,485900,67500,45000000,3.33,50.0,15.1,1.4,99.37,1068.6,150000,100,2514,1431
7936,(株)アシックス,3410,3190,3409.6166,3295,3425,3225,1474700,681874,199962991,0.69,23.5,30.82,3.07,110.63,1112.5,341000,100,4000,2634
7947,(株)エフピコ,4155,3960,4154.0282,4150,4195,4035,203000,184001,44284212,1.49,62.0,20.23,2.01,205.34,2066.16,415500,100,4750,3650
7956,ピジョン(株),3030,3020,3030.3618,3000,3080,2932,1581500,368610,121653486,1.19,36.0,40.78,7.89,74.31,384.08,303000,100,4125,2293
7974,任天堂(株),23880,22350,23880.23,22610,23945,22610,1123100,3383056,141669000,0.63,150.0,81.95,2.4,291.4,9969.88,2388000,100,26050,11140
7988,(株)ニフコ,4570,4475,4571.2192,4500,4595,4455,336800,245658,53754477,1.97,90.0,16.27,1.99,280.96,2292.24,457000,100,5710,3750
8001,伊藤忠商事(株),1349,1320,1348.848,1335,1361,1312,13635800,2243238,1662889504,3.71,50.0,6.46,0.84,208.8,1606.4,134900,100,1756,1174
8002,丸紅(株),644,626,645.1383999999999,632,647,628,13020900,1120624,1737940900,3.26,21.0,6.22,0.63,103.72,1026.1,64480,100,750,622
8012,長瀬産業(株),1391,1358,1390.6499999999999,1356,1400,1349,277700,177225,127408285,2.3,32.0,14.6,0.62,95.25,2237.93,139100,100,1736,1349
8015,豊田通商(株),2652,2602,2652.9366,2574,2660,2563,1468900,938958,354056516,2.34,62.0,13.33,0.84,199.02,3140.17,265200,100,3525,2526
8020,兼松(株),176,168,176.12099999999998,171,178,170,3982000,74360,422501010,2.84,5.0,5.93,0.8,29.7,220.61,176000,1000,234,163
8028,(株)ファミリーマート,5310,5260,5309.5199999999995,5270,5330,5230,428900,518697,97683133,2.07,110.0,24.0,1.84,221.23,2882.41,531000,100,6230,4400
8031,三井物産(株),1489,1455,1488.8567999999998,1467,1494,1450,17472000,2675908,1796514127,4.3,64.0,11.12,0.59,133.89,2530.43,148950,100,1759,1445
8036,(株)日立ハイテクノロジーズ,2635,2517,2633.7635999999998,2534,2655,2528,907500,362942,137738730,2.09,55.0,10.53,1.17,250.12,2244.46,263500,100,4120,2401
8043,スターゼン(株),340,320,340.0262,333,344,327,184000,29838,87759216,2.35,8.0,11.86,0.86,28.67,394.2,340000,1000,444,315
8051,(株)山善,908,882,908.0124,889,919,887,272900,85207,93840310,2.97,27.0,10.02,1.27,90.62,715.35,90800,100,1185,792
8053,住友商事(株),1225,1184,1225.728,1200,1231,1176,9834600,1532614,1250602867,4.08,50.0,6.65,0.56,184.32,2187.15,122550,100,1513,1116
8056,日本ユニシス(株),1253,1228,1252.6668,1253,1284,1235,684300,137408,109663524,2.39,30.0,13.86,1.48,90.38,846.64,125300,100,1387,990
8058,三菱商事(株),2145,2083,2146.353,2100,2153,2058,10680900,3484371,1624036751,2.61,56.0,9.65,0.57,222.42,3788.09,214550,100,2837,2000
8088,岩谷産業(株),693,667,692.85,673,694,668,1172000,174196,251365028,1.01,7.0,15.5,1.51,44.7,457.55,693000,1000,854,655
8113,ユニ・チャーム(株),2410,2441,2410.4024,2450,2476,2362,5831700,1496521,620834319,0.61,14.8,32.92,3.63,73.22,664.7,241050,100,3398,2305
8114,(株)デサント,1600,1587,1599.8190000000002,1585,1622,1577,144600,123079,76924176,1.06,17.0,16.51,1.85,96.9,865.78,160000,100,2055,1063
8129,東邦ホールディングス(株),2556,2500,2556.3408,2520,2593,2500,338700,200058,78270142,1.02,26.0,17.31,1.13,147.68,2259.69,255600,100,3180,1612
8136,(株)サンリオ,3795,3605,3794.882,3645,3820,3610,899400,338003,89065301,2.11,80.0,28.76,5.2,131.95,729.58,379500,100,4320,2827
8137,サンワテクノス(株),1070,1010,1069.1581999999999,1040,1077,1025,58100,15449,14438000,2.62,28.0,6.14,0.7,174.13,1534.56,107000,100,1444,990
8159,(株)立花エレテック,1238,1203,1237.584,1203,1280,1203,32200,32219,26025242,1.94,24.0,9.2,0.59,134.52,2099.33,123800,100,1600,1201
8184,(株)島忠,2876,2829,2876.597,2936,2936,2831,551400,147795,51389104,2.09,60.0,14.05,0.71,204.74,4052.71,287600,100,3625,2676
8214,(株)ＡＯＫＩホールディングス,1409,1379,1409.3295,1403,1424,1385,350800,128571,91249504,2.84,40.0,11.35,0.92,124.17,1535.0,140900,100,1840,1159
8218,(株)コメリ,2574,2535,2574.6820000000002,2546,2583,2522,211200,140049,54409168,1.4,36.0,16.28,0.91,158.15,2813.73,257400,100,3155,2264
8227,(株)しまむら,10970,10840,10972.8255,10910,11040,10720,124700,404939,36913299,1.73,190.0,13.65,1.39,803.87,7880.83,1097000,100,13620,9500
8233,(株)高島屋,1045,1019,1044.948,1026,1047,1016,4439000,371517,355518963,0.96,10.0,15.9,0.91,65.72,1147.07,1045000,1000,1265,926
8253,(株)クレディセゾン,2324,2254,2324.344,2238,2351,2235,1103300,430974,185444772,1.51,35.0,12.2,0.93,190.52,2496.69,232400,100,2836,1930
8267,イオン(株),1775,1715,1775.014,1732,1788,1724,10026700,1547666,871924572,1.58,28.0,34.9,1.23,50.86,1447.05,177500,100,2033,1126
8270,ユニーグループ・ホールディングス(株),746,732,745.9535999999999,739,748,727,2353500,174639,234100821,2.68,20.0,35.76,0.6,20.86,1239.51,74600,100,877,602
8273,(株)イズミ,5060,4955,5060.4701,5020,5090,4960,249500,399041,78861920,1.11,56.0,20.09,2.62,251.89,1928.67,506000,100,6170,4000
8279,(株)ヤオコー,6110,5900,6110.4767999999995,6050,6170,6000,110700,244484,40013722,0.65,40.0,27.24,3.8,224.32,1609.6,611000,100,7030,3390
8282,(株)ケーズホールディングス,3745,3650,3743.6592,3685,3780,3635,401700,228545,61026739,2.14,80.0,11.12,1.1,336.66,3415.04,374500,100,4860,2901
8303,(株)新生銀行,250,239,250.0824,241,251,239,31285000,687587,2750346891,0.4,1.0,9.48,0.88,26.38,283.97,250000,1000,291,187
8304,(株)あおぞら銀行,425,409,425.11109999999996,412,427,405,18927000,502730,1182894181,4.33,18.4,11.53,1.25,36.87,340.96,425000,1000,490,372
8306,(株)三菱ＵＦＪフィナンシャル・グループ,769,744,,750,771,733,121657700,10904350,14168853820,2.34,18.0,,0.71,,1087.02,76960,100,937,604
8308,(株)りそなホールディングス,582,560,582.7828,562,583,553,19910700,1354031,2324118014,2.92,17.0,7.72,0.83,75.49,706.13,58260,100,727,545
8309,三井住友トラスト・ホールディングス(株),487,476,487.7482,482,491,470,24873000,1903340,3903486408,2.67,13.0,11.42,0.77,42.71,629.25,487600,1000,594,406
8316,(株)三井住友フィナンシャルグループ,4718,4555,4719.3363,4577,4731,4501,13956300,6672221,1414055625,3.18,150.0,8.49,0.7,555.87,6743.54,471850,100,5770,3902
8327,(株)西日本シティ銀行,318,310,318.0996,308,318,306,3733000,253361,796732552,1.57,5.0,10.92,0.55,29.13,578.48,318000,1000,402,306
8331,(株)千葉銀行,848,825,847.6848,820,849,815,5085000,742442,875521087,1.65,14.0,13.32,0.8,63.64,1053.67,848000,1000,1055,737
8332,(株)横浜銀行,713,694,713.0415999999999,694,714,686,5168000,894403,1254071054,1.54,11.0,12.26,0.91,58.16,786.62,713200,1000,858,606
8333,(株)常陽銀行,626,605,626.1484,605,628,603,3655000,479661,766231875,1.84,11.5,15.88,0.73,39.43,852.4,626000,1000,760,554
8334,(株)群馬銀行,772,755,772.2420000000001,757,774,752,1780000,363526,470888177,1.42,11.0,13.4,0.66,57.63,1176.44,772000,1000,948,720
8354,(株)ふくおかフィナンシャルグループ,576,561,575.9795999999999,561,578,558,4906000,495223,859761868,2.08,12.0,13.37,0.64,43.08,894.33,576000,1000,739,541
8355,(株)静岡銀行,1247,1225,1247.2069,1218,1251,1211,2500000,829416,665129069,1.6,20.0,15.43,0.82,80.83,1528.19,1247000,1000,1519,999
8356,(株)十六銀行,481,462,480.92159999999996,465,482,465,1017000,182415,379241348,1.46,7.0,15.36,0.52,31.31,918.51,481000,1000,570,375
8358,スルガ銀行(株),2237,2195,2237.2,2204,2248,2189,1110000,577457,258139248,0.85,19.0,15.04,1.79,148.75,1253.2,223700,100,2854,2068
8359,(株)八十二銀行,803,782,802.9032000000001,780,804,780,1203000,410416,511103411,1.12,9.0,17.89,0.6,44.88,1330.78,803000,1000,997,713
8377,(株)ほくほくフィナンシャルグループ,260,252,259.98,253,261,253,7082000,351424,1351630146,1.63,4.25,14.0,0.6,18.57,434.22,260000,1000,315,224
8379,(株)広島銀行,639,621,638.9618,619,640,616,2190000,399545,625266342,1.41,9.0,15.46,0.9,41.33,711.49,639000,1000,778,548
8382,(株)中国銀行,1670,1631,1669.5780000000002,1640,1674,1625,546100,334454,200272106,1.08,18.0,13.89,0.63,120.2,2637.08,167000,100,2044,1561
8385,(株)伊予銀行,1322,1283,1322.2608,1288,1325,1288,667500,428031,323775366,0.91,12.0,16.52,0.71,80.04,1865.6,132200,100,1638,1230
8410,(株)セブン銀行,509,471,509.049,492,510,482,15007300,606220,1191001000,1.57,8.0,24.45,3.55,20.82,143.21,50900,100,661,461
8411,(株)みずほフィナンシャルグループ,236,228,236.7782,231,237,228,378742200,5870762,24792067677,3.17,7.5,9.26,0.72,25.57,330.12,23680,100,280,191
8418,(株)山口フィナンシャルグループ,1463,1424,1462.9485,1419,1464,1419,1114000,386749,264353616,1.03,15.0,11.31,0.61,129.35,2393.64,1463000,1000,1709,1136
8424,芙蓉総合リース(株),4435,4240,4433.182,4265,4475,4265,70900,134326,30287810,1.94,86.0,8.35,0.66,530.92,6717.96,443500,100,5430,3710
8425,興銀リース(株),2432,2319,2432.2429999999995,2365,2442,2350,142500,103722,42649000,2.47,60.0,9.02,0.86,269.65,2824.04,243200,100,2984,2168
8439,東京センチュリーリース(株),3535,3445,3535.4046000000003,3445,3560,3415,284600,376918,106624620,1.98,70.0,10.22,1.25,345.93,2831.9,353500,100,4290,2628
8473,ＳＢＩホールディングス(株),1444,1392,,1402,1455,1393,3304000,324267,224561761,,,,0.72,,2010.31,144400,100,1828,1228
8508,Ｊトラスト(株),956,940,955.8303999999999,940,963,916,596100,113432,118652354,1.26,12.0,24.04,0.62,39.76,1554.35,95600,100,1335,890
8515,アイフル(株),450,425,449.9278,450,459,440,39086100,217623,483607536,0.0,0.0,30.38,2.17,14.81,206.96,45000,100,487,343
8524,(株)北洋銀行,463,448,462.85319999999996,446,464,445,905900,184765,399060179,2.16,10.0,10.86,0.49,42.62,936.96,46300,100,571,420
8544,(株)京葉銀行,607,584,606.8504,584,609,584,780000,176549,290855716,1.81,11.0,11.18,0.6,54.28,1009.35,607000,1000,759,580
8566,リコーリース(株),3255,3180,3255.5777000000003,3200,3285,3200,64400,101697,31243223,1.69,55.0,9.41,0.74,345.97,4401.86,325500,100,4045,2907
8570,イオンフィナンシャルサービス(株),2649,2505,2649.1355,2528,2684,2517,1296000,552315,208499435,2.49,66.0,15.95,1.92,166.09,1381.71,264900,100,3620,2087
8572,アコム(株),546,507,545.8634999999999,529,549,522,8664700,871570,1596282800,,,16.77,2.6,32.55,210.19,54600,100,624,306
8586,日立キャピタル(株),2824,2761,2823.26,2761,2846,2741,747100,352510,124826552,2.69,76.0,11.0,0.98,256.66,2878.97,282400,100,3475,2201
8591,オリックス(株),1601,1519,,1531,1618,1525,10257100,2119800,1324047228,,,,0.89,,1794.07,160100,100,2060,1299
8593,三菱ＵＦＪリース(株),577,552,577.0125,553,582,552,2384200,516896,895834160,1.8,10.4,11.15,0.85,51.75,676.82,57700,100,701,498
8601,(株)大和証券グループ本社,821,796,,797,827,787,12364000,1436940,1749378772,,,,1.1,,744.3,821400,1000,1048,779
8604,野村ホールディングス(株),743,717,,719,752,713,35396700,2843604,3822562601,,,,0.96,,774.39,74390,100,909,609
8609,(株)岡三証券グループ,735,703,,711,742,710,885000,153038,208214969,,,,0.99,,738.98,735000,1000,1032,680
8616,東海東京フィナンシャル・ホールディングス(株),768,749,,750,775,743,2381600,215487,280582115,,,,1.31,,587.38,76800,100,993,739
8628,松井証券(株),1004,973,,972,1007,965,2090900,270342,269264702,,,,2.89,,347.44,100400,100,1200,954
8697,(株)日本取引所グループ,3505,3415,3505.032,3390,3545,3365,1676800,962244,274534550,2.08,73.0,29.16,3.95,120.2,887.77,350500,100,4480,2582
8729,ソニーフィナンシャルホールディングス(株),2169,2087,2168.5465,2070,2177,2068,1811100,943515,435000000,2.54,55.0,16.55,1.76,131.03,1235.39,216900,100,2483,1606
8750,第一生命保険(株),2124,2044,2123.9118,2064,2145,2045,9743300,2544601,1198023000,1.65,35.0,15.67,0.72,135.54,2932.83,212400,100,2665,1534
8766,東京海上ホールディングス(株),4586,4378,4585.7042,4417,4623,4415,4606800,3474386,757524375,2.29,105.0,14.42,0.95,318.01,4820.2,458650,100,5504,3703
8795,(株)Ｔ＆Ｄホールディングス,1563,1511,1562.9688,1530,1585,1518,5761100,1065153,681480000,1.6,25.0,13.32,0.78,117.34,1996.28,156300,100,1978,1254
8801,三井不動産(株),3272,3200,3272.2216,3242,3304,3166,5479000,3243942,991424727,0.86,28.0,30.22,1.72,108.28,1897.79,3272000,1000,3879,2951
8802,三菱地所(株),2561,2522,2560.842,2493,2585,2460,10397000,3560807,1390397097,0.55,14.0,50.76,2.36,50.45,1085.35,2561000,1000,2975,2321
8830,住友不動産(株),3986,3917,3986.1202,3890,4024,3814,2849000,1897917,476085978,0.55,22.0,21.47,2.19,185.66,1817.25,3986500,1000,5064,3715
8840,(株)大京,184,180,184.0656,178,185,178,3520000,155212,843542737,1.63,3.0,12.37,1.0,14.88,184.17,184000,1000,225,162
8848,(株)レオパレス２１,545,527,544.7864999999999,530,553,527,5233500,145757,267443915,,,8.95,1.1,60.87,493.22,54500,100,817,506
8870,住友不動産販売(株),3075,3070,3074.8943999999997,3070,3115,3045,68300,175890,57200000,1.63,50.0,15.02,1.92,204.72,1604.89,307500,100,3710,2628
8876,(株)リロ・ホールディング,11830,11210,11830.05,11300,11980,10910,112900,180941,15295120,1.19,141.0,24.84,5.67,476.25,2087.79,1183000,100,14980,8270
8897,(株)タカラレーベン,479,465,478.8588,469,493,464,2177300,61312,128000000,2.09,10.0,6.54,1.78,73.22,269.43,47900,100,832,451
8905,イオンモール(株),1953,1941,1952.9963999999998,1937,1969,1919,761300,445077,227893997,1.13,22.0,18.09,1.35,107.96,1449.65,195300,100,2531,1901
8933,ＮＴＴ都市開発(株),1084,1077,1083.9558,1074,1087,1045,1404100,356766,329120000,1.48,16.0,29.73,1.82,36.46,594.83,108400,100,1335,1045
9001,東武鉄道(株),526,509,525.9836,513,527,511,4451000,565734,1075540607,1.14,6.0,23.11,1.46,22.76,361.33,526000,1000,609,493
9003,相鉄ホールディングス(株),671,648,671.028,654,675,654,1958000,329278,490727495,0.97,6.5,28.1,3.11,23.88,215.5,671000,1000,808,495
9005,東京急行電鉄(株),842,810,842.1659999999999,815,844,814,5136000,1052281,1249739752,1.01,8.5,23.79,1.86,35.4,452.69,842000,1000,968,712
9007,小田急電鉄(株),1072,1037,1072.0024,1043,1074,1041,2774000,790059,736995435,0.84,9.0,28.42,2.44,37.72,439.27,1072000,1000,1353,1014
9008,京王電鉄(株),894,871,893.9571,876,898,876,2260000,574622,642754152,0.95,8.5,29.67,1.73,30.13,515.41,894000,1000,1058,835
9009,京成電鉄(株),1291,1236,1291.0452,1238,1303,1237,2638000,445166,344822371,0.46,6.0,16.13,1.63,80.04,793.0,1291000,1000,1706,1234
9020,東日本旅客鉄道(株),11085,10555,11087.5512,10855,11140,10625,2008900,4361948,393500000,1.17,130.0,18.28,1.86,606.54,5974.41,1108500,100,12815,8710
9021,西日本旅客鉄道(株),8012,7645,8012.093,7750,8034,7704,1330800,1552205,193735000,1.62,130.0,17.14,1.89,467.45,4232.83,801200,100,9488,5484
9022,東海旅客鉄道(株),19030,18300,19029.9504,18500,19090,18460,706500,3920180,206000000,0.63,120.0,12.36,1.78,1539.64,10716.64,1903000,100,24800,17170
9031,西日本鉄道(株),587,570,586.9368,570,589,570,848000,232922,396800930,1.19,7.0,20.88,1.62,28.11,361.78,587000,1000,692,480
9041,近鉄グループホールディングス(株),414,406,413.941,409,415,407,8754000,789341,1906620616,1.21,5.0,34.21,2.57,12.1,161.26,414000,1000,486,380
9042,阪急阪神ホールディングス(株),709,685,709.0875000000001,700,712,692,4458000,901428,1271406928,0.99,7.0,17.19,1.33,41.25,534.08,709000,1000,824,618
9045,京阪電気鉄道(株),751,730,750.9315999999999,733,756,732,1289000,425001,565913515,0.8,6.0,28.52,2.13,26.33,352.41,751000,1000,872,634
9048,名古屋鉄道(株),472,457,472.0650999999999,461,473,457,3910000,434133,919772531,1.06,5.0,22.49,1.55,20.99,303.68,472000,1000,525,434
9062,日本通運(株),573,557,573.076,559,574,555,4767000,594774,1038000000,1.75,10.0,16.88,1.06,33.95,538.31,573000,1000,733,555
9064,ヤマトホールディングス(株),2277,2223,2277.1063000000004,2208,2286,2204,2342900,991999,435564792,1.14,26.0,21.91,1.68,103.93,1359.48,227750,100,2958,2204
9065,山九(株),576,556,576.045,559,581,555,2561000,187821,326078030,1.74,10.0,12.75,1.22,45.18,473.09,576000,1000,714,444
9069,センコー(株),820,831,819.8046,830,838,803,819000,116380,141927426,2.2,18.0,13.14,1.39,62.39,590.86,820000,1000,948,558
9076,セイノーホールディングス(株),1324,1310,1323.9993,1311,1333,1290,1202400,274968,207679783,,,17.59,0.73,75.27,1808.88,132400,100,1640,1154
9086,(株)日立物流,1944,1924,1944.4362,1904,1961,1898,321900,217294,111776714,1.54,30.0,14.46,1.08,134.47,1800.07,194400,100,2380,1381
9202,ＡＮＡホールディングス(株),352,341,352.3584,345,354,342,29039000,1239188,3516425257,1.42,5.0,23.68,1.51,14.88,232.82,352400,1000,410,291
9301,三菱倉庫(株),1449,1381,1449.1955,1400,1457,1400,1220000,254910,175921478,0.83,12.0,26.45,0.96,54.79,1515.8,1449000,1000,2042,1377
9364,(株)上組,991,975,990.9972,960,997,956,1406000,271877,274345675,1.21,12.0,16.02,0.84,61.86,1179.34,991000,1000,1273,956
9375,(株)近鉄エクスプレス,4450,4325,4449.3868999999995,4325,4485,4320,104000,160200,36000000,1.17,52.0,13.69,1.28,325.01,3474.84,445000,100,6430,4195
9404,日本テレビホールディングス(株),2032,2024,2031.4104999999997,1983,2044,1963,953200,536086,263822080,1.48,30.0,16.31,0.9,124.55,2253.13,203200,100,2499,1693
9422,コネクシオ(株),1224,1241,1224.3627000000001,1266,1285,1222,122200,68450,55923000,3.68,45.0,10.89,2.12,112.43,578.26,122400,100,1496,962
9432,日本電信電話(株),4429,4310,4427.692800000001,4321,4474,4311,8315600,10068864,2273394470,2.26,100.0,14.88,1.07,297.56,4131.77,442900,100,5066,3011
9433,ＫＤＤＩ(株),2927,2904,2926.3256000000006,2858,2956,2817,11347200,7876237,2690890800,2.22,65.0,14.96,2.24,195.61,1308.71,292700,100,3375,2452
9435,(株)光通信,7690,7610,7688.369,7700,7790,7570,170100,367195,47749642,2.34,180.0,16.15,2.16,476.06,3554.32,769000,100,9940,6350
9437,(株)ＮＴＴドコモ,2427,2401,2427.8545000000004,2442,2471,2385,9775700,9918212,4085772000,2.88,70.0,20.05,1.74,121.09,1393.26,242750,100,2874,1731
9449,ＧＭＯインターネット(株),1671,1595,1670.8680000000002,1675,1695,1605,2267800,196855,117806777,1.56,26.0,21.87,5.63,76.4,296.68,167100,100,2203,904
9468,(株)ＫＡＤＯＫＡＷＡ・ＤＷＡＮＧＯ,1414,1372,1414.1950000000002,1378,1427,1354,733200,100241,70892060,1.41,20.0,25.03,0.98,56.5,1449.14,141400,100,2100,1354
9501,東京電力(株),838,771,,816,840,794,84494900,1346681,1607017531,0.0,0.0,,0.58,,1442.25,83800,100,939,442
9503,関西電力(株),1499,1386,,1406,1504,1403,4556200,1407630,938733028,,,,1.2,,1254.13,149950,100,1768,1032
9513,Ｊ−ＰＯＷＥＲ,3640,3460,3641.0894999999996,3490,3655,3465,1215400,666306,183051100,1.92,70.0,13.33,0.96,273.15,3808.89,364000,100,4690,3460
9531,東京ガス(株),641,623,641.4998,623,643,622,10848000,1570098,2446778295,1.56,10.0,15.38,1.39,41.71,460.97,641700,1000,805,620
9532,大阪ガス(株),477,470,477.1732,470,478,461,10257000,994407,2083400000,2.1,10.0,13.51,1.08,35.32,443.48,477300,1000,534,427
9600,(株)アイネット,1197,1127,1196.9112,1160,1198,1141,26800,17675,14765840,2.67,32.0,16.82,1.49,71.16,805.51,119700,100,1365,870
9602,東宝(株),2637,2625,2637.3624,2637,2655,2590,2425300,498368,188990633,0.95,25.0,23.07,1.74,114.32,1513.2,263700,100,3445,2519
9603,(株)エイチ・アイ・エス,3930,3840,3929.5784,3905,3995,3890,445600,269295,68522936,0.56,22.0,24.04,2.71,163.46,1448.96,393000,100,4765,3400
9613,(株)ＮＴＴデータ,5530,5280,5530.027999999999,5260,5550,5260,1266900,1551165,280500000,1.27,70.0,27.7,2.04,199.64,2713.92,553000,100,6110,4180
9616,(株)共立メンテナンス,6780,6730,6779.7074999999995,6850,7050,6680,331100,130684,19274927,0.74,50.0,27.31,2.45,248.25,2769.61,678000,100,9260,4733
9627,(株)アインファーマシーズ,5820,5290,5819.0704000000005,5600,5900,5430,324900,185589,31888212,0.69,40.0,25.52,3.85,228.02,1511.57,582000,100,6880,3445
9640,(株)セゾン情報システムズ,1157,1152,1156.884,1155,1171,1153,2900,18743,16200000,,,9.01,1.61,128.4,718.71,115700,100,1610,962
9682,(株)ＤＴＳ,2562,2508,2562.91,2508,2581,2499,121000,64619,25222266,2.15,55.0,13.16,1.63,194.75,1576.03,256200,100,3085,2183
9684,(株)スクウェア・エニックス・ホールディングス,3030,2882,3030.1539000000002,2898,3040,2885,1156400,370485,122272396,0.99,30.0,33.59,2.33,90.21,1300.6,303000,100,3410,2210
9719,ＳＣＳＫ(株),4150,4010,4150.568399999999,4010,4190,3985,702800,448144,107986403,1.69,70.0,19.58,3.21,211.98,1292.41,415000,100,4665,2802
9735,セコム(株),7397,7288,7396.768499999999,7214,7420,7165,1290200,1725637,233288717,1.83,135.0,20.13,1.99,367.45,3708.65,739700,100,9041,6530
9739,ＮＳＷ,932,903,932.1579,900,943,894,74900,13887,14900000,3.22,30.0,13.89,1.05,67.11,887.53,93200,100,1295,816
9742,(株)アイネス,976,948,975.8588,963,980,941,216600,31330,32100000,1.64,16.0,27.16,0.73,35.93,1346.02,97600,100,1422,851
9766,コナミ(株),2563,2401,2562.7106000000003,2396,2582,2386,2387200,367791,143500000,0.82,21.0,37.39,1.6,68.54,1599.28,256300,100,2706,1900
9783,(株)ベネッセホールディングス,3080,3045,3079.8044999999997,3055,3100,3010,720300,315557,102453453,3.08,95.0,77.95,1.58,39.51,1948.03,308000,100,4030,2930
9787,イオンディライト(株),3725,3605,3724.1576,3605,3750,3575,63100,201782,54169633,1.4,52.0,20.81,2.57,178.96,1451.28,372500,100,4415,2488
9810,日鉄住金物産(株),389,375,388.84200000000004,383,392,377,948000,120426,309578001,3.86,15.0,6.87,0.7,56.6,555.86,389000,1000,468,371
9831,(株)ヤマダ電機,451,443,451.0842,444,456,433,7333900,435887,966489740,1.33,6.0,13.74,0.72,32.83,627.92,45100,100,554,376
9843,(株)ニトリホールディングス,9260,9170,9261.6447,9180,9400,9120,662600,1059747,114443496,0.65,60.0,23.43,3.19,395.29,2899.71,926000,100,11850,6350
9934,因幡電機産業(株),3685,3555,3684.2064,3580,3725,3560,118800,102469,27807000,2.71,100.0,12.18,1.02,302.48,3625.12,368500,100,4525,3490
9936,(株)王将フードサービス,3800,3700,,3770,3810,3715,74200,88488,23286230,2.63,100.0,,1.78,,2139.77,380000,100,4905,3600
9948,(株)アークス,2322,2315,2322.3336,2314,2343,2282,157300,131542,56650468,1.81,42.0,18.44,1.1,125.94,2110.76,232200,100,2953,2282
9956,(株)バロー,3360,3390,3360.2996000000003,3455,3585,3330,642400,176943,52661699,1.04,35.0,16.82,1.86,199.78,1805.18,336000,100,3875,1985
9962,(株)ミスミグループ本社,1359,1331,1358.9863999999998,1361,1388,1331,3598300,372903,274395252,1.13,15.42,22.04,2.77,61.66,490.93,135900,100,1900,1253
9983,(株)ファーストリテイリング,50620,47975,50623.47,47275,50710,46210,1478500,5369448,106073656,0.69,350.0,43.0,6.29,1177.29,8048.03,5062000,100,61970,40610
9984,ソフトバンクグループ(株),6870,6890,,6928,6960,6792,12285600,8248537,1200660365,0.58,40.0,,2.09,,3279.85,687000,100,7827,6600
9989,(株)サンドラッグ,6580,6430,6581.447999999999,6380,6610,6370,218200,441950,67165592,1.06,70.0,20.4,3.34,322.62,1972.2,658000,100,7990,4665
